,index,cod_loja,datetime,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,quarter,ano,mes,categoria_loja,receita_trim1,receita_trim2,receita_trim3,receita_media,receita_ano_passado,cnt_feriados,receita_minha_categoria
2,24642.0,1197,2018-03-01,3550308005024,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,34.48,FEATURE_05_VALUE_03,2,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,59157.72000000001,74605.83,143950.40000000002,92571.3166666667,182603.2199999998,0.0,101601.59410732712
0,24662.0,1198,2018-01-01,4314407004016,4314407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,24.24,FEATURE_05_VALUE_06,8,0.18878349940586,0.19471789232421696,120.40311983,2.04157224395038,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,66220.13,87991.15000000002,124383.89,92865.05666666669,56846.4,1.0,45986.62604746691
1,24664.0,1198,2018-02-01,4314407004016,4314407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,24.24,FEATURE_05_VALUE_06,8,0.18878349940586,0.19471789232421696,120.40311983,2.04157224395038,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,66220.13,87991.15000000002,124383.89,92865.05666666669,71504.07,0.0,34970.68196257417
2,24666.0,1198,2018-03-01,4314407004016,4314407,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,24.24,FEATURE_05_VALUE_06,8,0.18878349940586,0.19471789232421696,120.40311983,2.04157224395038,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,66220.13,87991.15000000002,124383.89,92865.05666666669,122638.64000000006,0.0,41821.36338658147
0,24686.0,1200,2018-01-01,3151404001001,3151404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.0,FEATURE_05_VALUE_03,4,0.154487420241595,0.153436738375742,9.65366449,3.666630000366661,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,56888.07,81093.83999999997,159902.0599999999,99294.65666666662,48446.51,1.0,45986.62604746691
1,24688.0,1200,2018-02-01,3151404001001,3151404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.0,FEATURE_05_VALUE_03,4,0.154487420241595,0.153436738375742,9.65366449,3.666630000366661,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,56888.07,81093.83999999997,159902.0599999999,99294.65666666662,62148.46000000001,0.0,34970.68196257417
2,24690.0,1200,2018-03-01,3151404001001,3151404,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.0,FEATURE_05_VALUE_03,4,0.154487420241595,0.153436738375742,9.65366449,3.666630000366661,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,56888.07,81093.83999999997,159902.0599999999,99294.65666666662,178618.3499999998,0.0,41821.36338658147
0,24710.0,1201,2018-01-01,3549409003002,3549409,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.55,FEATURE_05_VALUE_03,4,0.167411950555478,0.162652270695002,23.99940099,1.99560965875075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,84.1,100.0,100.0,95.1,85.9,1,2018,1,10,126210.56999999998,147122.7,314410.7799999999,195914.68333333332,108927.84,1.0,107494.8804223901
1,24712.0,1201,2018-02-01,3549409003002,3549409,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.55,FEATURE_05_VALUE_03,4,0.167411950555478,0.162652270695002,23.99940099,1.99560965875075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,84.1,100.0,100.0,95.1,85.9,1,2018,2,10,126210.56999999998,147122.7,314410.7799999999,195914.68333333332,133573.5,0.0,84367.13394908841
2,24714.0,1201,2018-03-01,3549409003002,3549409,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,43.55,FEATURE_05_VALUE_03,4,0.167411950555478,0.162652270695002,23.99940099,1.99560965875075,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,84.1,100.0,100.0,95.1,85.9,1,2018,3,10,126210.56999999998,147122.7,314410.7799999999,195914.68333333332,331219.63999999984,0.0,101601.59410732712
0,24734.0,1202,2018-01-01,3550308005050,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,25.5,FEATURE_05_VALUE_06,7,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,108410.08999999998,140441.06,265560.9,171470.68333333332,110435.51,1.0,107494.8804223901
1,24736.0,1202,2018-02-01,3550308005050,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,25.5,FEATURE_05_VALUE_06,7,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,108410.08999999998,140441.06,265560.9,171470.68333333332,123239.95,0.0,84367.13394908841
2,24738.0,1202,2018-03-01,3550308005050,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,1,25.5,FEATURE_05_VALUE_06,7,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,108410.08999999998,140441.06,265560.9,171470.68333333332,278278.2199999998,0.0,101601.59410732712
0,24758.0,1203,2018-01-01,3543402005007,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,97.2,FEATURE_05_VALUE_05,13,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.2,96.9,100.0,100.0,96.9,97.5,1,2018,1,20,330147.2099999997,435165.0500000001,811313.1600000006,525541.8066666668,330390.37999999983,1.0,234713.085175644
1,24760.0,1203,2018-02-01,3543402005007,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,97.2,FEATURE_05_VALUE_05,13,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.2,96.9,100.0,100.0,96.9,97.5,1,2018,2,20,330147.2099999997,435165.0500000001,811313.1600000006,525541.8066666668,413417.19,0.0,181884.19919109024
2,24762.0,1203,2018-03-01,3543402005007,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,1,97.2,FEATURE_05_VALUE_05,13,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,96.2,96.9,100.0,100.0,96.9,97.5,1,2018,3,20,330147.2099999997,435165.0500000001,811313.1600000006,525541.8066666668,840884.0300000006,0.0,219108.8286315789
0,24782.0,1204,2018-01-01,3543402005001,3543402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,72.75,FEATURE_05_VALUE_03,12,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,71.6,100.0,100.0,97.8,91.5,1,2018,1,20,270202.43,382455.98000000016,895657.4500000011,516105.2866666671,274134.90999999986,1.0,234713.085175644
1,24784.0,1204,2018-02-01,3543402005001,3543402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,72.75,FEATURE_05_VALUE_03,12,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,71.6,100.0,100.0,97.8,91.5,1,2018,2,20,270202.43,382455.98000000016,895657.4500000011,516105.2866666671,348485.81999999983,0.0,181884.19919109024
2,24786.0,1204,2018-03-01,3543402005001,3543402,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,72.75,FEATURE_05_VALUE_03,12,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,71.6,100.0,100.0,97.8,91.5,1,2018,3,20,270202.43,382455.98000000016,895657.4500000011,516105.2866666671,922453.3099999998,0.0,219108.8286315789
0,24806.0,1205,2018-01-01,4125506005002,4125506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,29.3,FEATURE_05_VALUE_03,1,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,66181.21,77440.97,144039.31,95887.16333333333,31505.48,1.0,45986.62604746691
1,24808.0,1205,2018-02-01,4125506005002,4125506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,29.3,FEATURE_05_VALUE_03,1,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,66181.21,77440.97,144039.31,95887.16333333333,56573.00000000001,0.0,34970.68196257417
2,24810.0,1205,2018-03-01,4125506005002,4125506,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,29.3,FEATURE_05_VALUE_03,1,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,66181.21,77440.97,144039.31,95887.16333333333,138741.31,0.0,41821.36338658147
0,24830.0,1206,2018-01-01,3160405003001,3160405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.78,FEATURE_05_VALUE_03,4,0.141730364699942,0.137759025489549,10.05388382,3.60334390314212,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,77.3,100.0,100.0,58.1,72.6,1,2018,1,10,56288.52,88909.57,194450.1999999999,113216.09666666664,64536.18000000001,1.0,107494.8804223901
1,24832.0,1206,2018-02-01,3160405003001,3160405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.78,FEATURE_05_VALUE_03,4,0.141730364699942,0.137759025489549,10.05388382,3.60334390314212,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,77.3,100.0,100.0,58.1,72.6,1,2018,2,10,56288.52,88909.57,194450.1999999999,113216.09666666664,75812.98,0.0,84367.13394908841
2,24834.0,1206,2018-03-01,3160405003001,3160405,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,24.78,FEATURE_05_VALUE_03,4,0.141730364699942,0.137759025489549,10.05388382,3.60334390314212,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,85.0,77.3,100.0,100.0,58.1,72.6,1,2018,3,10,56288.52,88909.57,194450.1999999999,113216.09666666664,202064.1699999999,0.0,101601.59410732712
0,24854.0,1207,2018-01-01,4312401003003,4312401,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,27.4,FEATURE_05_VALUE_03,7,0.162312689963456,0.17314321514552802,31.29609476,1.5818780055682098,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,80.3,61.4,100.0,50.0,71.0,63.3,1,2018,1,10,124293.10000000002,165485.34000000005,342311.09999999986,210696.5133333333,147646.59,1.0,107494.8804223901
1,24856.0,1207,2018-02-01,4312401003003,4312401,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,27.4,FEATURE_05_VALUE_03,7,0.162312689963456,0.17314321514552802,31.29609476,1.5818780055682098,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,80.3,61.4,100.0,50.0,71.0,63.3,1,2018,2,10,124293.10000000002,165485.34000000005,342311.09999999986,210696.5133333333,166596.27000000002,0.0,84367.13394908841
2,24858.0,1207,2018-03-01,4312401003003,4312401,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,27.4,FEATURE_05_VALUE_03,7,0.162312689963456,0.17314321514552802,31.29609476,1.5818780055682098,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,80.3,61.4,100.0,50.0,71.0,63.3,1,2018,3,10,124293.10000000002,165485.34000000005,342311.09999999986,210696.5133333333,400824.97999999975,0.0,101601.59410732712
0,24878.0,1209,2018-01-01,5106257001001,5106257,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,31.51,FEATURE_05_VALUE_03,6,0.297813549607529,0.267508677319387,7.32669012,4.90220108828864,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,93479.45,115893.51,244620.92,151331.29333333333,83425.26000000001,1.0,107494.8804223901
1,24880.0,1209,2018-02-01,5106257001001,5106257,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,31.51,FEATURE_05_VALUE_03,6,0.297813549607529,0.267508677319387,7.32669012,4.90220108828864,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,93479.45,115893.51,244620.92,151331.29333333333,105574.02,0.0,84367.13394908841
2,24882.0,1209,2018-03-01,5106257001001,5106257,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,31.51,FEATURE_05_VALUE_03,6,0.297813549607529,0.267508677319387,7.32669012,4.90220108828864,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,93479.45,115893.51,244620.92,151331.29333333333,250319.49,0.0,101601.59410732712
0,24902.0,1210,2018-01-01,1302504003003,1302504,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,39.0,FEATURE_05_VALUE_03,4,0.108044703501888,0.10676164476695098,28.10317618,1.06185293336873,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,83.8,0.0,100.0,98.5,90.6,1,2018,1,0,57683.82000000001,65312.32,126592.57000000002,83196.23666666668,56156.10999999999,1.0,45986.62604746691
1,24904.0,1210,2018-02-01,1302504003003,1302504,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,39.0,FEATURE_05_VALUE_03,4,0.108044703501888,0.10676164476695098,28.10317618,1.06185293336873,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,83.8,0.0,100.0,98.5,90.6,1,2018,2,0,57683.82000000001,65312.32,126592.57000000002,83196.23666666668,62120.83,0.0,34970.68196257417
2,24906.0,1210,2018-03-01,1302504003003,1302504,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,0,39.0,FEATURE_05_VALUE_03,4,0.108044703501888,0.10676164476695098,28.10317618,1.06185293336873,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,88.0,83.8,0.0,100.0,98.5,90.6,1,2018,3,0,57683.82000000001,65312.32,126592.57000000002,83196.23666666668,112934.11,0.0,41821.36338658147
0,24926.0,1211,2018-01-01,3550308005074,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,31.25,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.2,100.0,100.0,71.4,87.3,1,2018,1,10,177569.87000000005,217973.76,360339.0899999999,251960.90666666665,164274.62000000002,1.0,107494.8804223901
1,24928.0,1211,2018-02-01,3550308005074,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,31.25,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.2,100.0,100.0,71.4,87.3,1,2018,2,10,177569.87000000005,217973.76,360339.0899999999,251960.90666666665,169972.00000000006,0.0,84367.13394908841
2,24930.0,1211,2018-03-01,3550308005074,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,31.25,FEATURE_05_VALUE_06,8,0.190102227825834,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.2,100.0,100.0,71.4,87.3,1,2018,3,10,177569.87000000005,217973.76,360339.0899999999,251960.90666666665,332323.9299999998,0.0,101601.59410732712
0,24950.0,1212,2018-01-01,1302603005018,1302603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,32.0,FEATURE_05_VALUE_05,8,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,150780.17000000007,197932.81,270444.66999999987,206385.8833333333,164110.91000000006,1.0,107494.8804223901
1,24952.0,1212,2018-02-01,1302603005018,1302603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,32.0,FEATURE_05_VALUE_05,8,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,150780.17000000007,197932.81,270444.66999999987,206385.8833333333,212854.79,0.0,84367.13394908841
2,24954.0,1212,2018-03-01,1302603005018,1302603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,1,32.0,FEATURE_05_VALUE_05,8,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,150780.17000000007,197932.81,270444.66999999987,206385.8833333333,270585.08,0.0,101601.59410732712
0,24974.0,1214,2018-01-01,4309209005010,4309209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,20.45,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,93872.28,103431.56,264252.5199999999,153852.11999999997,79249.08,1.0,107494.8804223901
1,24976.0,1214,2018-02-01,4309209005010,4309209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,20.45,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,93872.28,103431.56,264252.5199999999,153852.11999999997,80952.8,0.0,84367.13394908841
2,24978.0,1214,2018-03-01,4309209005010,4309209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,20.45,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,93872.28,103431.56,264252.5199999999,153852.11999999997,233267.8999999998,0.0,101601.59410732712
0,24998.0,1215,2018-01-01,4109609003001,4109609,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,4,0.223646938710778,0.24786506586551,12.54632278,5.68472514353931,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,107038.66,141392.38,339072.11999999994,195834.38666666663,91390.04,1.0,107494.8804223901
1,25000.0,1215,2018-02-01,4109609003001,4109609,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,4,0.223646938710778,0.24786506586551,12.54632278,5.68472514353931,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,107038.66,141392.38,339072.11999999994,195834.38666666663,130288.53,0.0,84367.13394908841
2,25002.0,1215,2018-03-01,4109609003001,4109609,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,35.8,FEATURE_05_VALUE_03,4,0.223646938710778,0.24786506586551,12.54632278,5.68472514353931,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,107038.66,141392.38,339072.11999999994,195834.38666666663,348627.56999999983,0.0,101601.59410732712
0,25022.0,1216,2018-01-01,2112209003005,2112209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,38.85,FEATURE_05_VALUE_03,8,0.13415981770409302,0.137352105714625,52.46072693,1.21308432755703,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,128473.33,162056.0,229108.60999999987,173212.64666666664,170676.13999999998,1.0,107494.8804223901
1,25024.0,1216,2018-02-01,2112209003005,2112209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,38.85,FEATURE_05_VALUE_03,8,0.13415981770409302,0.137352105714625,52.46072693,1.21308432755703,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,128473.33,162056.0,229108.60999999987,173212.64666666664,183653.07,0.0,84367.13394908841
2,25026.0,1216,2018-03-01,2112209003005,2112209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,0,38.85,FEATURE_05_VALUE_03,8,0.13415981770409302,0.137352105714625,52.46072693,1.21308432755703,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,128473.33,162056.0,229108.60999999987,173212.64666666664,321020.3399999997,0.0,101601.59410732712
0,25046.0,1217,2018-01-01,2516904001001,2516904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,27.0,FEATURE_05_VALUE_03,3,0.16879933575036202,0.180555502115072,5.09484294,6.56685053848174,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,26662.15,56520.23,49490.35,44224.24333333334,34368.14,1.0,45986.62604746691
1,25048.0,1217,2018-02-01,2516904001001,2516904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,27.0,FEATURE_05_VALUE_03,3,0.16879933575036202,0.180555502115072,5.09484294,6.56685053848174,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,26662.15,56520.23,49490.35,44224.24333333334,40937.95,0.0,34970.68196257417
2,25050.0,1217,2018-03-01,2516904001001,2516904,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,27.0,FEATURE_05_VALUE_03,3,0.16879933575036202,0.180555502115072,5.09484294,6.56685053848174,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,26662.15,56520.23,49490.35,44224.24333333334,58265.35000000001,0.0,41821.36338658147
0,25070.0,1218,2018-01-01,4106902005025,4106902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,21.76,FEATURE_05_VALUE_03,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,20,0.0,0.0,0.0,0.0,242801.02,1.0,234713.085175644
1,25073.0,1218,2018-02-01,4106902005025,4106902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,21.76,FEATURE_05_VALUE_03,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,20,0.0,0.0,0.0,0.0,329425.87999999995,0.0,181884.19919109024
2,25070.0,1218,2018-03-01,4106902005025,4106902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,1,21.76,FEATURE_05_VALUE_03,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,20,0.0,0.0,0.0,0.0,242801.02,0.0,219108.8286315789
0,25093.0,1219,2018-01-01,3526902005005,3526902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,16.41,FEATURE_05_VALUE_06,5,0.163362921787314,0.15969210353688598,145.02493461,2.02401835109972,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,10,95735.89,98395.33,174233.66,122788.29333333333,110206.76,1.0,107494.8804223901
1,25095.0,1219,2018-02-01,3526902005005,3526902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,16.41,FEATURE_05_VALUE_06,5,0.163362921787314,0.15969210353688598,145.02493461,2.02401835109972,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,10,95735.89,98395.33,174233.66,122788.29333333333,114666.33999999998,0.0,84367.13394908841
2,25097.0,1219,2018-03-01,3526902005005,3526902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,0,16.41,FEATURE_05_VALUE_06,5,0.163362921787314,0.15969210353688598,145.02493461,2.02401835109972,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,10,95735.89,98395.33,174233.66,122788.29333333333,178394.71999999988,0.0,101601.59410732712
0,25117.0,1220,2018-01-01,2913606003009,2913606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.0,FEATURE_05_VALUE_03,4,0.126779222250718,0.121543513648109,61.10841812,2.21959570064313,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,50392.4,82051.39,119348.31,83930.7,61460.67999999999,1.0,45986.62604746691
1,25119.0,1220,2018-02-01,2913606003009,2913606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.0,FEATURE_05_VALUE_03,4,0.126779222250718,0.121543513648109,61.10841812,2.21959570064313,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,50392.4,82051.39,119348.31,83930.7,70940.06000000001,0.0,34970.68196257417
2,25121.0,1220,2018-03-01,2913606003009,2913606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,30.0,FEATURE_05_VALUE_03,4,0.126779222250718,0.121543513648109,61.10841812,2.21959570064313,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,3,0,50392.4,82051.39,119348.31,83930.7,117997.87,0.0,41821.36338658147
0,25141.0,1221,2018-01-01,2906303003001,2906303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,23.21,FEATURE_05_VALUE_03,2,0.126779222250718,0.121543513648109,9.91262765,3.0058915474329706,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,1,0,36732.5,80533.17,99067.36999999998,72111.01333333332,42702.81000000001,1.0,45986.62604746691
1,25143.0,1221,2018-02-01,2906303003001,2906303,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,0,23.21,FEATURE_05_VALUE_03,2,0.126779222250718,0.121543513648109,9.91262765,3.0058915474329706,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,86.9,100.0,100.0,91.1,90.5,1,2018,2,0,36732.5,80533.17,99067.36999999998,72111.01333333332,68042.15999999999,0.0,34970.68196257417
