cod_loja,mes,receita
2367,12,14023.386820512824
2379,1,9869.742589285712
2379,2,6534.425855855854
2379,3,7642.001272727272
2379,4,7877.571351351354
2379,5,11048.926306306314
2379,6,9668.059639639641
2379,7,7052.372272727272
2379,8,9195.863482142859
2379,9,7746.307787610618
2379,10,8510.540909090909
2379,11,11372.880545454538
2379,12,14609.599999999984
2410,1,6355.674925373136
2410,2,4330.601500000002
2410,3,5304.063550724639
2410,4,5270.589855072461
2410,5,7763.303695652174
2410,6,7562.041079136687
2410,7,4753.3472142857145
2410,8,6219.371605839421
2410,9,5421.342554744525
2410,10,5178.826304347825
2410,11,6751.540222222222
2410,12,11207.592681159422
3684,1,6355.674925373136
3684,2,4330.601500000002
3684,3,5304.063550724639
3684,4,5270.589855072461
3684,5,7763.303695652174
3684,6,7562.041079136687
3684,7,4753.3472142857145
3684,8,6219.371605839421
3684,9,5421.342554744525
3684,10,5178.826304347825
3684,11,6751.540222222222
3684,12,11207.592681159422
2451,1,10228.783840579714
2451,2,7944.562785714286
2451,3,9463.979499999998
2451,4,8544.035035971225
2451,5,12562.487553956824
2451,6,11725.783043478266
2451,7,8978.989136690647
2451,8,11349.14417266187
2451,9,9784.739928571425
2451,10,9524.464676258987
2451,11,11652.039928571425
2451,12,27484.877410071927
2469,1,4327.4194339622645
2469,2,2827.7709433962273
2469,3,3813.3042000000005
2469,4,3412.9780769230774
2469,5,4495.259807692309
2469,6,3940.401851851852
2469,7,3357.375961538462
2469,8,3722.7738888888903
2469,9,3226.028653846154
2469,10,3382.3800000000006
2469,11,5404.093076923077
2469,12,5735.485961538461
2488,1,16011.909380081293
2488,2,9765.215748503011
2488,3,12104.54350253807
2488,4,12257.36023302938
2488,5,17858.723738601828
2488,6,14161.503286147617
2488,7,12559.16575452716
2488,8,14157.98592145015
2488,9,11717.940688622746
2488,10,12344.140218037675
2488,11,18667.552896281795
2488,12,23421.314433399613
2579,1,16011.909380081293
2579,2,9765.215748503011
2579,3,12104.54350253807
2579,4,12257.36023302938
2579,5,17858.723738601828
2579,6,14161.503286147617
2579,7,12559.16575452716
2579,8,14157.98592145015
2579,9,11717.940688622746
2579,10,12344.140218037675
2579,11,18667.552896281795
2579,12,23421.314433399613
2932,1,16011.909380081293
2932,2,9765.215748503011
2932,3,12104.54350253807
2932,4,12257.36023302938
2932,5,17858.723738601828
2932,6,14161.503286147617
2932,7,12559.16575452716
2932,8,14157.98592145015
2932,9,11717.940688622746
2932,10,12344.140218037675
2932,11,18667.552896281795
2932,12,23421.314433399613
2564,1,9772.953188405796
2564,2,6640.404692307691
2564,3,8397.046417910446
2564,4,8433.17401459854
2564,5,11145.975474452553
2564,6,9158.825323741006
2564,7,8538.976764705878
2564,8,9785.633805970147
2564,9,9206.070671641784
2564,10,8679.339777777772
2564,11,11330.75176470588
2564,12,15871.08268115941
2594,1,4037.344444444445
2594,2,3089.816071428572
2594,3,3780.9175000000005
2594,4,3341.271851851853
2594,5,5236.761851851852
2594,6,4188.987142857143
2594,7,3595.4921428571433
2594,8,4755.504285714285
2594,9,3953.1917857142867
2594,10,3873.701785714286
2594,11,4319.499642857143
2594,12,8820.888214285715
2596,1,4037.344444444445
2596,2,3089.816071428572
2596,3,3780.9175000000005
2596,4,3341.271851851853
2596,5,5236.761851851852
2596,6,4188.987142857143
2596,7,3595.4921428571433
2596,8,4755.504285714285
2596,9,3953.1917857142867
2596,10,3873.701785714286
2596,11,4319.499642857143
2596,12,8820.888214285715
2604,1,5200.3491794871825
2604,2,4006.694507772022
2604,3,4595.497708333333
2604,4,4915.582577319588
2604,5,7369.760366492142
2604,6,5910.652894736842
2604,7,4676.110572916666
2604,8,6245.603862433862
2604,9,4862.414663212434
2604,10,5167.378802083332
2604,11,5781.983108808286
2604,12,12419.797282051282
2613,1,4372.227692307692
2613,2,3330.491923076923
2613,3,4331.241481481481
2613,4,3959.323703703704
2613,5,6417.5955555555565
2613,6,5060.979629629629
2613,7,4302.41037037037
2613,8,5387.566153846154
2613,9,4877.2703846153845
2613,10,3781.5618518518527
2613,11,4953.9281481481485
2613,12,9783.659642857145
2637,1,16094.439345603274
2637,2,12389.733421052626
2637,3,14973.807414141425
2637,4,15199.857703252046
2637,5,22475.519190283423
2637,6,18146.74504016066
2637,7,13855.496967871464
2637,8,18415.197012195134
2637,9,13834.18525096525
2637,10,15437.45360531309
2637,11,18053.174600000002
2637,12,34863.86196864112
3069,1,16094.439345603274
3069,2,12389.733421052626
3069,3,14973.807414141425
3069,4,15199.857703252046
3069,5,22475.519190283423
3069,6,18146.74504016066
3069,7,13855.496967871464
3069,8,18415.197012195134
3069,9,13834.18525096525
3069,10,15437.45360531309
3069,11,18053.174600000002
3069,12,34863.86196864112
2651,1,7401.109880952376
2651,2,5985.732857142859
2651,3,7419.527738095239
2651,4,6957.021547619047
2651,5,9215.442499999994
2651,6,8014.694166666667
2651,7,7104.580602409639
2651,8,8758.725662650602
2651,9,7012.611585365851
2651,10,6919.931686746987
2651,11,8502.319268292684
2651,12,18243.9787804878
2652,1,5250.433928571429
2652,2,2948.9085185185186
2652,3,4070.5203846153845
2652,4,3633.8092307692305
2652,5,6035.551428571429
2652,6,5435.820740740741
2652,7,4355.281428571429
2652,8,5195.938888888889
2652,9,4673.712857142857
2652,10,4140.364615384615
2652,11,6319.9430769230785
2652,12,7956.931785714286
2655,1,6807.78340909091
2655,2,5233.938321167883
2655,3,6810.420579710147
2655,4,6623.860962962965
2655,5,9356.119259259252
2655,6,8015.578880597019
2655,7,6279.847226277373
2655,8,7692.2164925373145
2655,9,6337.580373134327
2655,10,6416.327443609022
2655,11,7152.2266666666665
2655,12,16158.809927007293
2667,1,7591.926204379561
2667,2,5940.569006622516
2667,3,8087.418741721855
2667,4,7822.175921052633
2667,5,11096.093815789473
2667,6,10211.50640522876
2667,7,8252.038355263156
2667,8,9814.155620915024
2667,9,7736.575882352942
2667,10,8026.228266666663
2667,11,10084.078666666668
2667,12,19379.405163398693
2688,1,9977.138659420294
2688,2,7910.04501805054
2688,3,9676.459891696742
2688,4,9772.187683823531
2688,5,14509.56705454545
2688,6,12084.622733812945
2688,7,10143.454109090897
2688,8,11898.93431159421
2688,9,9951.509673913042
2688,10,10316.175770609321
2688,11,13637.283142857135
2688,12,19389.941115107926
2708,1,4974.032792792793
2708,2,4434.918839285714
2708,3,5007.910630630631
2708,4,5307.587363636363
2708,5,7905.324909090908
2708,6,6964.602792792792
2708,7,5168.445855855858
2708,8,6965.80388888889
2708,9,5369.440270270271
2708,10,5555.048440366972
2708,11,6827.88
2708,12,15009.448715596322
2741,1,7611.8889285714295
2741,2,5130.100714285714
2741,3,6077.1732142857145
2741,4,6108.643214285715
2741,5,8968.080357142857
2741,6,8632.211785714282
2741,7,7125.260357142857
2741,8,7452.914642857142
2741,9,7498.500357142858
2741,10,8736.24037037037
2741,11,8828.572857142857
2741,12,16203.140344827585
2746,1,5495.9852293578
2746,2,3431.2549090909088
2746,3,4100.298703703705
2746,4,4497.689633027524
2746,5,5818.868317757011
2746,6,5143.187345132742
2746,7,4423.577747747749
2746,8,4873.395137614677
2746,9,4885.286513761468
2746,10,4527.616846846849
2746,11,6122.774495412843
2746,12,6696.268888888887
2748,1,5776.228214285713
2748,2,4701.332530120481
2748,3,5496.042771084337
2748,4,5485.861707317072
2748,5,8128.835853658533
2748,6,7446.544285714285
2748,7,5584.058072289154
2748,8,7023.730120481931
2748,9,5628.857738095238
2748,10,5724.520124999998
2748,11,6838.815365853657
2748,12,17342.444470588227
2752,1,3524.17
2752,2,2866.7108641975306
2752,3,3752.0697499999987
2752,4,3770.1845121951214
2752,5,5278.167625
2752,6,4941.230374999998
2752,7,3861.223734939759
2752,8,4714.521851851852
2752,9,4186.876024096385
2752,10,3992.095
2752,11,4652.278518518519
2752,12,10259.042771084334
2761,1,9228.255860215053
2761,2,7026.546424870464
2761,3,6092.711874999997
2761,4,5350.538602150536
2761,5,7324.340585106379
2761,6,6153.227656249997
2761,7,5096.581684210526
2761,8,6678.220052910052
2761,9,5287.481684210522
2761,10,5297.6455319148945
2761,11,6330.659576719575
2761,12,16257.335181347155
2815,1,3888.4548
2815,2,2824.633928571428
2815,3,3522.6559259259257
2815,4,3620.8855555555556
2815,5,4869.290740740743
2815,6,4469.6348148148145
2815,7,3397.8366666666675
2815,8,4273.503333333333
2815,9,3275.351111111111
2815,10,3677.964285714284
2815,11,4170.135185185185
2815,12,9591.65923076923
2822,1,4586.831401869158
2822,2,3628.1596261682266
2822,3,4306.537657657657
2822,4,4494.574074074076
2822,5,6621.461454545456
2822,6,5473.211192660548
2822,7,4213.666756756756
2822,8,5697.587142857142
2822,9,4185.27127272727
2822,10,4599.824770642201
2822,11,5459.69722222222
2822,12,11405.139549549545
2855,1,6077.811467889909
2855,2,5229.055871559632
2855,3,6331.245277777774
2855,4,6253.775277777777
2855,5,8582.480458715592
2855,6,7348.822882882883
2855,7,6306.779633027521
2855,8,7502.810181818183
2855,9,6302.089909909908
2855,10,6383.653761467889
2855,11,7684.488055555552
2855,12,15143.45108108107
2950,1,10408.556886792454
2950,2,7549.3297695852525
2950,3,8159.859488372085
2950,4,9233.43537383177
2950,5,13578.748957345966
2950,6,11119.473037383177
2950,7,8455.625420560751
2950,8,10308.961759259262
2950,9,9094.62914691943
2950,10,9375.146966824641
2950,11,11557.919285714293
2950,12,20953.10564814815
3082,1,16298.615130890053
3082,2,10446.572875647667
3082,3,12687.321151832475
3082,4,13679.141295336784
3082,5,19982.25937027708
3082,6,15435.349700748138
3082,7,14563.274040404054
3082,8,16902.009423558902
3082,9,13941.70383838384
3082,10,13716.31642317383
3082,11,18060.53505025124
3082,12,28735.904912280716
3086,1,6630.121463414631
3086,2,5390.74480968858
3086,3,6936.865121951218
3086,4,6645.977370242207
3086,5,10133.612685512364
3086,6,8333.573194444443
3086,7,6836.804020979019
3086,8,8799.218255033564
3086,9,6761.391073825501
3086,10,6928.364500000002
3086,11,8746.620427631571
3086,12,18260.70954248366
3236,1,6630.121463414631
3236,2,5390.74480968858
3236,3,6936.865121951218
3236,4,6645.977370242207
3236,5,10133.612685512364
3236,6,8333.573194444443
3236,7,6836.804020979019
3236,8,8799.218255033564
3236,9,6761.391073825501
3236,10,6928.364500000002
3236,11,8746.620427631571
3236,12,18260.70954248366
3109,1,5458.044938271605
3109,2,4697.010963855423
3109,3,5852.121904761904
3109,4,5754.1719277108405
3109,5,7710.511325301202
3109,6,7006.539642857141
3109,7,5445.346024096388
3109,8,6977.809753086418
3109,9,5478.055294117646
3109,10,5349.680617283951
3109,11,6210.393373493976
3109,12,14746.73385542168
3114,1,8177.068181818182
3114,2,6224.59285714286
3114,3,7809.713333333329
3114,4,7108.254285714286
3114,5,12363.855624999998
3114,6,10474.850357142854
3114,7,7785.123944954125
3114,8,9317.789196428568
3114,9,7542.202946428568
3114,10,7418.488660714283
3114,11,10832.25642857143
3114,12,16266.64079365079
3156,1,6686.987896678971
3156,2,4773.302564102564
3156,3,5597.72375464684
3156,4,5428.350516605165
3156,5,7965.041259259265
3156,6,6453.633707865161
3156,7,5086.526259259254
3156,8,6224.450447761194
3156,9,5002.6744029850715
3156,10,5402.2602230483235
3156,11,6486.655920577615
3156,12,14096.655735294107
3182,1,11393.879999999994
3182,2,9003.764181818182
3182,3,10681.519821428567
3182,4,11652.978181818185
3182,5,17256.056964285708
3182,6,14920.43327272727
3182,7,10995.239454545457
3182,8,13128.08964285714
3182,9,10243.858035714284
3182,10,10571.451090909093
3182,11,14307.204642857145
3182,12,27431.132727272732
3197,1,6385.003580246915
3197,2,4837.990361445783
3197,3,6176.285357142855
3197,4,5918.516547619047
3197,5,7704.695731707322
3197,6,7108.188192771085
3197,7,5377.862891566267
3197,8,7430.304197530864
3197,9,5856.530240963855
3197,10,5662.317023809523
3197,11,6949.158795180723
3197,12,15582.413571428566
3301,1,5695.859628712866
3301,2,4683.395798525798
3301,3,5491.895097560979
3301,4,5615.27347188264
3301,5,8497.349401496265
3301,6,6754.667858880775
3301,7,5454.4339655172425
3301,8,7205.221039603959
3301,9,5769.24324324324
3301,10,5839.0135696821535
3301,11,6919.287
3301,12,15448.400827250594
3307,1,3591.254062499999
3307,2,2415.225595854923
3307,3,2709.253789473684
3307,4,2790.438054054053
3307,5,4111.241105263156
3307,6,3818.6018041237126
3307,7,2829.60937172775
3307,8,3223.3572251308883
3307,9,2618.134659685863
3307,10,2845.4218716577548
3307,11,3926.9568393782392
3307,12,5293.867538461538
3310,1,3591.254062499999
3310,2,2415.225595854923
3310,3,2709.253789473684
3310,4,2790.438054054053
3310,5,4111.241105263156
3310,6,3818.6018041237126
3310,7,2829.60937172775
3310,8,3223.3572251308883
3310,9,2618.134659685863
3310,10,2845.4218716577548
3310,11,3926.9568393782392
3310,12,5293.867538461538
3323,1,6803.743170731708
3323,2,3736.2958333333336
3323,3,4328.609277108434
3323,4,4043.1814634146326
3323,5,5819.900714285716
3323,6,5457.101463414634
3323,7,4952.155060240966
3323,8,4506.232650602409
3323,9,3491.5445901639355
3323,10,4245.612249999998
3323,11,5670.332388059703
3323,12,10743.075802469133
3326,1,8256.906
3326,2,5614.085636363637
3326,3,6702.9712727272745
3326,4,5904.790363636364
3326,5,9465.175000000001
3326,6,7773.855178571429
3326,7,7272.085283018867
3326,8,6622.545714285715
3326,9,4490.992307692308
3326,10,6868.6784615384595
3326,11,9558.21811320755
3326,12,14247.345740740733
3344,1,11316.40605504587
3344,2,7746.813577981651
3344,3,8408.123783783785
3344,4,8411.859909090908
3344,5,13587.195102040818
3344,6,11347.682612612609
3344,7,8604.673703703702
3344,8,10195.548504672897
3344,9,8517.47370370371
3344,10,9612.76406249999
3344,11,13423.109278350512
3344,12,18991.87390909091
3368,1,4037.266296296297
3368,2,2963.314545454545
3368,3,3519.619259259259
3368,4,3023.1800000000007
3368,5,5222.196727272726
3368,6,4448.5394444444455
3368,7,3903.0321153846157
3368,8,4477.8126923076925
3368,9,3684.896071428572
3368,10,3940.115
3368,11,4921.777169811321
3368,12,6818.27685185185
3472,1,13170.99482142857
3472,2,12212.371250000002
3472,3,15001.934285714278
3472,4,14260.930727272724
3472,5,20809.708928571414
3472,6,18977.70732142857
3472,7,14348.977321428558
3472,8,15608.781428571421
3472,9,13353.718727272719
3472,10,14234.259454545447
3472,11,15133.187678571425
3472,12,27266.969090909093
3557,1,3973.06160493827
3557,2,3117.4156097560985
3557,3,3914.9445783132533
3557,4,3792.443658536586
3557,5,5465.127710843374
3557,6,4900.749024390245
3557,7,4473.845853658537
3557,8,5718.899756097561
3557,9,4404.284936708858
3557,10,3953.3691139240486
3557,11,6364.790487804878
3557,12,12087.048518518512
3592,1,11969.93470588235
3592,2,8477.71561403509
3592,3,9849.332620578778
3592,4,9983.383679092376
3592,5,14124.308227848109
3592,6,11848.393500000011
3592,7,9908.810175718847
3592,8,11589.171221864954
3592,9,10928.387463414647
3592,10,11088.492296416947
3592,11,13243.92497576736
3592,12,23655.978047619057
3593,1,11969.93470588235
3593,2,8477.71561403509
3593,3,9849.332620578778
3593,4,9983.383679092376
3593,5,14124.308227848109
3593,6,11848.393500000011
3593,7,9908.810175718847
3593,8,11589.171221864954
3593,9,10928.387463414647
3593,10,11088.492296416947
3593,11,13243.92497576736
3593,12,23655.978047619057
3598,1,11969.93470588235
3598,2,8477.71561403509
3598,3,9849.332620578778
3598,4,9983.383679092376
3598,5,14124.308227848109
3598,6,11848.393500000011
3598,7,9908.810175718847
3598,8,11589.171221864954
3598,9,10928.387463414647
3598,10,11088.492296416947
3598,11,13243.92497576736
3598,12,23655.978047619057
3599,1,11969.93470588235
3599,2,8477.71561403509
3599,3,9849.332620578778
3599,4,9983.383679092376
3599,5,14124.308227848109
3599,6,11848.393500000011
3599,7,9908.810175718847
3599,8,11589.171221864954
3599,9,10928.387463414647
3599,10,11088.492296416947
3599,11,13243.92497576736
3599,12,23655.978047619057
3605,1,11969.93470588235
3605,2,8477.71561403509
3605,3,9849.332620578778
3605,4,9983.383679092376
3605,5,14124.308227848109
3605,6,11848.393500000011
3605,7,9908.810175718847
3605,8,11589.171221864954
3605,9,10928.387463414647
3605,10,11088.492296416947
3605,11,13243.92497576736
3605,12,23655.978047619057
3608,1,11969.93470588235
3608,2,8477.71561403509
3608,3,9849.332620578778
3608,4,9983.383679092376
3608,5,14124.308227848109
3608,6,11848.393500000011
3608,7,9908.810175718847
3608,8,11589.171221864954
3608,9,10928.387463414647
3608,10,11088.492296416947
3608,11,13243.92497576736
3608,12,23655.978047619057
