,cod_loja,mes,cnt_feriados
4560,1335,1,1.0
4561,1335,2,0.0
4562,1335,3,0.0
4563,1335,4,1.0
4564,1335,5,1.0
4565,1335,6,0.0
4566,1335,7,1.0
4567,1335,8,0.0
4568,1335,9,1.0
4569,1335,10,1.0
4570,1335,11,2.0
4571,1335,12,1.0
4572,1335,1,1.0
4573,1335,2,0.0
4574,1335,3,0.0
4575,1335,4,1.0
4576,1335,5,1.0
4577,1335,6,0.0
4578,1335,7,1.0
4579,1335,8,0.0
4580,1335,9,1.0
4581,1335,10,1.0
4582,1335,11,2.0
4583,1335,12,1.0
4584,1359,1,1.0
4585,1359,2,0.0
4586,1359,3,0.0
4587,1359,4,1.0
4588,1359,5,1.0
4589,1359,6,0.0
4590,1359,7,1.0
4591,1359,8,0.0
4592,1359,9,1.0
4593,1359,10,1.0
4594,1359,11,2.0
4595,1359,12,1.0
4596,1359,1,1.0
4597,1359,2,0.0
4598,1359,3,0.0
4599,1359,4,1.0
4600,1359,5,1.0
4601,1359,6,0.0
4602,1359,7,1.0
4603,1359,8,0.0
4604,1359,9,1.0
4605,1359,10,1.0
4606,1359,11,2.0
4607,1359,12,1.0
4608,1360,1,1.0
4609,1360,2,0.0
4610,1360,3,0.0
4611,1360,4,1.0
4612,1360,5,1.0
4613,1360,6,0.0
4614,1360,7,1.0
4615,1360,8,0.0
4616,1360,9,1.0
4617,1360,10,1.0
4618,1360,11,2.0
4619,1360,12,1.0
4620,1360,1,1.0
4621,1360,2,0.0
4622,1360,3,0.0
4623,1360,4,1.0
4624,1360,5,1.0
4625,1360,6,0.0
4626,1360,7,1.0
4627,1360,8,0.0
4628,1360,9,1.0
4629,1360,10,1.0
4630,1360,11,2.0
4631,1360,12,1.0
4632,1361,1,1.0
4633,1361,2,0.0
4634,1361,3,0.0
4635,1361,4,1.0
4636,1361,5,1.0
4637,1361,6,0.0
4638,1361,7,1.0
4639,1361,8,0.0
4640,1361,9,1.0
4641,1361,10,1.0
4642,1361,11,2.0
4643,1361,12,1.0
4644,1361,1,1.0
4645,1361,2,0.0
4646,1361,3,0.0
4647,1361,4,1.0
4648,1361,5,1.0
4649,1361,6,0.0
4650,1361,7,1.0
4651,1361,8,0.0
4652,1361,9,1.0
4653,1361,10,1.0
4654,1361,11,2.0
4655,1361,12,1.0
4656,1374,1,1.0
4657,1374,2,0.0
4658,1374,3,0.0
4659,1374,4,2.0
4660,1374,5,1.0
4661,1374,6,0.0
4662,1374,7,0.0
4663,1374,8,0.0
4664,1374,9,1.0
4665,1374,10,1.0
4666,1374,11,2.0
4667,1374,12,1.0
4668,1374,1,1.0
4669,1374,2,0.0
4670,1374,3,0.0
4671,1374,4,2.0
4672,1374,5,1.0
4673,1374,6,0.0
4674,1374,7,0.0
4675,1374,8,0.0
4676,1374,9,1.0
4677,1374,10,1.0
4678,1374,11,2.0
4679,1374,12,1.0
4680,1382,1,1.0
4681,1382,2,0.0
4682,1382,3,0.0
4683,1382,4,1.0
4684,1382,5,1.0
4685,1382,6,0.0
4686,1382,7,1.0
4687,1382,8,0.0
4688,1382,9,1.0
4689,1382,10,1.0
4690,1382,11,2.0
4691,1382,12,1.0
4692,1382,1,1.0
4693,1382,2,0.0
4694,1382,3,0.0
4695,1382,4,1.0
4696,1382,5,1.0
4697,1382,6,0.0
4698,1382,7,1.0
4699,1382,8,0.0
4700,1382,9,1.0
4701,1382,10,1.0
4702,1382,11,2.0
4703,1382,12,1.0
4704,1384,1,1.0
4705,1384,2,0.0
4706,1384,3,0.0
4707,1384,4,2.0
4708,1384,5,1.0
4709,1384,6,0.0
4710,1384,7,0.0
4711,1384,8,0.0
4712,1384,9,1.0
4713,1384,10,1.0
4714,1384,11,2.0
4715,1384,12,1.0
4716,1384,1,1.0
4717,1384,2,0.0
4718,1384,3,0.0
4719,1384,4,2.0
4720,1384,5,1.0
4721,1384,6,0.0
4722,1384,7,0.0
4723,1384,8,0.0
4724,1384,9,1.0
4725,1384,10,1.0
4726,1384,11,2.0
4727,1384,12,1.0
4728,1385,1,1.0
4729,1385,2,0.0
4730,1385,3,0.0
4731,1385,4,1.0
4732,1385,5,1.0
4733,1385,6,0.0
4734,1385,7,1.0
4735,1385,8,0.0
4736,1385,9,1.0
4737,1385,10,1.0
4738,1385,11,2.0
4739,1385,12,1.0
4740,1385,1,1.0
4741,1385,2,0.0
4742,1385,3,0.0
4743,1385,4,1.0
4744,1385,5,1.0
4745,1385,6,0.0
4746,1385,7,1.0
4747,1385,8,0.0
4748,1385,9,1.0
4749,1385,10,1.0
4750,1385,11,2.0
4751,1385,12,1.0
4752,1390,1,1.0
4753,1390,2,0.0
4754,1390,3,0.0
4755,1390,4,2.0
4756,1390,5,1.0
4757,1390,6,0.0
4758,1390,7,0.0
4759,1390,8,0.0
4760,1390,9,1.0
4761,1390,10,1.0
4762,1390,11,2.0
4763,1390,12,1.0
4764,1390,1,1.0
4765,1390,2,0.0
4766,1390,3,0.0
4767,1390,4,2.0
4768,1390,5,1.0
4769,1390,6,0.0
4770,1390,7,0.0
4771,1390,8,0.0
4772,1390,9,1.0
4773,1390,10,1.0
4774,1390,11,2.0
4775,1390,12,1.0
4776,1396,1,1.0
4777,1396,2,0.0
4778,1396,3,0.0
4779,1396,4,1.0
4780,1396,5,1.0
4781,1396,6,0.0
4782,1396,7,1.0
4783,1396,8,0.0
4784,1396,9,1.0
4785,1396,10,1.0
4786,1396,11,2.0
4787,1396,12,1.0
4788,1396,1,1.0
4789,1396,2,0.0
4790,1396,3,0.0
4791,1396,4,1.0
4792,1396,5,1.0
4793,1396,6,0.0
4794,1396,7,1.0
4795,1396,8,0.0
4796,1396,9,1.0
4797,1396,10,1.0
4798,1396,11,2.0
4799,1396,12,1.0
4800,1398,1,1.0
4801,1398,2,0.0
4802,1398,3,0.0
4803,1398,4,1.0
4804,1398,5,1.0
4805,1398,6,0.0
4806,1398,7,1.0
4807,1398,8,0.0
4808,1398,9,1.0
4809,1398,10,1.0
4810,1398,11,2.0
4811,1398,12,1.0
4812,1398,1,1.0
4813,1398,2,0.0
4814,1398,3,0.0
4815,1398,4,1.0
4816,1398,5,1.0
4817,1398,6,0.0
4818,1398,7,1.0
4819,1398,8,0.0
4820,1398,9,1.0
4821,1398,10,1.0
4822,1398,11,2.0
4823,1398,12,1.0
4824,1403,1,1.0
4825,1403,2,0.0
4826,1403,3,0.0
4827,1403,4,1.0
4828,1403,5,1.0
4829,1403,6,0.0
4830,1403,7,0.0
4831,1403,8,0.0
4832,1403,9,2.0
4833,1403,10,1.0
4834,1403,11,2.0
4835,1403,12,1.0
4836,1403,1,1.0
4837,1403,2,0.0
4838,1403,3,0.0
4839,1403,4,1.0
4840,1403,5,1.0
4841,1403,6,0.0
4842,1403,7,0.0
4843,1403,8,0.0
4844,1403,9,2.0
4845,1403,10,1.0
4846,1403,11,2.0
4847,1403,12,1.0
4848,1415,1,1.0
4849,1415,2,0.0
4850,1415,3,0.0
4851,1415,4,2.0
4852,1415,5,1.0
4853,1415,6,0.0
4854,1415,7,0.0
4855,1415,8,0.0
4856,1415,9,1.0
4857,1415,10,1.0
4858,1415,11,2.0
4859,1415,12,1.0
4860,1415,1,1.0
4861,1415,2,0.0
4862,1415,3,0.0
4863,1415,4,2.0
4864,1415,5,1.0
4865,1415,6,0.0
4866,1415,7,0.0
4867,1415,8,0.0
4868,1415,9,1.0
4869,1415,10,1.0
4870,1415,11,2.0
4871,1415,12,1.0
4872,1418,1,1.0
4873,1418,2,0.0
4874,1418,3,0.0
4875,1418,4,1.0
4876,1418,5,1.0
4877,1418,6,0.0
4878,1418,7,1.0
4879,1418,8,0.0
4880,1418,9,1.0
4881,1418,10,1.0
4882,1418,11,2.0
4883,1418,12,1.0
4884,1418,1,1.0
4885,1418,2,0.0
4886,1418,3,0.0
4887,1418,4,1.0
4888,1418,5,1.0
4889,1418,6,0.0
4890,1418,7,1.0
4891,1418,8,0.0
4892,1418,9,1.0
4893,1418,10,1.0
4894,1418,11,2.0
4895,1418,12,1.0
4896,1419,1,1.0
4897,1419,2,0.0
4898,1419,3,0.0
4899,1419,4,1.0
4900,1419,5,1.0
4901,1419,6,0.0
4902,1419,7,1.0
4903,1419,8,0.0
4904,1419,9,1.0
4905,1419,10,1.0
4906,1419,11,2.0
4907,1419,12,1.0
4908,1419,1,1.0
4909,1419,2,0.0
4910,1419,3,0.0
4911,1419,4,1.0
4912,1419,5,1.0
4913,1419,6,0.0
4914,1419,7,1.0
4915,1419,8,0.0
4916,1419,9,1.0
4917,1419,10,1.0
4918,1419,11,2.0
4919,1419,12,1.0
4920,1421,1,1.0
4921,1421,2,0.0
4922,1421,3,0.0
4923,1421,4,1.0
4924,1421,5,1.0
4925,1421,6,0.0
4926,1421,7,1.0
4927,1421,8,0.0
4928,1421,9,1.0
4929,1421,10,1.0
4930,1421,11,2.0
4931,1421,12,1.0
4932,1421,1,1.0
4933,1421,2,0.0
4934,1421,3,0.0
4935,1421,4,1.0
4936,1421,5,1.0
4937,1421,6,0.0
4938,1421,7,1.0
4939,1421,8,0.0
4940,1421,9,1.0
4941,1421,10,1.0
4942,1421,11,2.0
4943,1421,12,1.0
4944,1422,1,1.0
4945,1422,2,0.0
4946,1422,3,0.0
4947,1422,4,1.0
4948,1422,5,1.0
4949,1422,6,0.0
4950,1422,7,0.0
4951,1422,8,0.0
4952,1422,9,1.0
4953,1422,10,2.0
4954,1422,11,2.0
4955,1422,12,1.0
4956,1422,1,1.0
4957,1422,2,0.0
4958,1422,3,0.0
4959,1422,4,1.0
4960,1422,5,1.0
4961,1422,6,0.0
4962,1422,7,0.0
4963,1422,8,0.0
4964,1422,9,1.0
4965,1422,10,2.0
4966,1422,11,2.0
4967,1422,12,1.0
4968,1447,1,1.0
4969,1447,2,0.0
4970,1447,3,0.0
4971,1447,4,1.0
4972,1447,5,1.0
4973,1447,6,0.0
4974,1447,7,1.0
4975,1447,8,0.0
4976,1447,9,1.0
4977,1447,10,1.0
4978,1447,11,2.0
4979,1447,12,1.0
4980,1447,1,1.0
4981,1447,2,0.0
4982,1447,3,0.0
4983,1447,4,1.0
4984,1447,5,1.0
4985,1447,6,0.0
4986,1447,7,1.0
4987,1447,8,0.0
4988,1447,9,1.0
4989,1447,10,1.0
4990,1447,11,2.0
4991,1447,12,1.0
4992,1448,1,1.0
4993,1448,2,0.0
4994,1448,3,0.0
4995,1448,4,2.0
4996,1448,5,1.0
4997,1448,6,0.0
4998,1448,7,0.0
4999,1448,8,0.0
5000,1448,9,1.0
5001,1448,10,1.0
5002,1448,11,2.0
5003,1448,12,1.0
5004,1448,1,1.0
5005,1448,2,0.0
5006,1448,3,0.0
5007,1448,4,2.0
5008,1448,5,1.0
5009,1448,6,0.0
5010,1448,7,0.0
5011,1448,8,0.0
5012,1448,9,1.0
5013,1448,10,1.0
5014,1448,11,2.0
5015,1448,12,1.0
5016,1452,1,1.0
5017,1452,2,0.0
5018,1452,3,0.0
5019,1452,4,1.0
5020,1452,5,1.0
5021,1452,6,0.0
5022,1452,7,1.0
5023,1452,8,0.0
5024,1452,9,1.0
5025,1452,10,1.0
5026,1452,11,2.0
5027,1452,12,1.0
5028,1452,1,1.0
5029,1452,2,0.0
5030,1452,3,0.0
5031,1452,4,1.0
5032,1452,5,1.0
5033,1452,6,0.0
5034,1452,7,1.0
5035,1452,8,0.0
5036,1452,9,1.0
5037,1452,10,1.0
5038,1452,11,2.0
5039,1452,12,1.0
5040,1460,1,1.0
5041,1460,2,0.0
5042,1460,3,0.0
5043,1460,4,1.0
5044,1460,5,1.0
5045,1460,6,0.0
5046,1460,7,1.0
5047,1460,8,0.0
5048,1460,9,1.0
5049,1460,10,1.0
5050,1460,11,2.0
5051,1460,12,1.0
5052,1460,1,1.0
5053,1460,2,0.0
5054,1460,3,0.0
5055,1460,4,1.0
5056,1460,5,1.0
5057,1460,6,0.0
5058,1460,7,1.0
5059,1460,8,0.0
5060,1460,9,1.0
5061,1460,10,1.0
5062,1460,11,2.0
5063,1460,12,1.0
5064,1461,1,1.0
5065,1461,2,0.0
5066,1461,3,0.0
5067,1461,4,1.0
5068,1461,5,1.0
5069,1461,6,0.0
5070,1461,7,0.0
5071,1461,8,0.0
5072,1461,9,1.0
5073,1461,10,1.0
5074,1461,11,2.0
5075,1461,12,1.0
5076,1461,1,1.0
5077,1461,2,0.0
5078,1461,3,0.0
5079,1461,4,1.0
5080,1461,5,1.0
5081,1461,6,0.0
5082,1461,7,0.0
5083,1461,8,0.0
5084,1461,9,1.0
5085,1461,10,1.0
5086,1461,11,2.0
5087,1461,12,1.0
5088,1462,1,1.0
5089,1462,2,0.0
5090,1462,3,0.0
5091,1462,4,1.0
5092,1462,5,1.0
5093,1462,6,0.0
5094,1462,7,1.0
5095,1462,8,0.0
5096,1462,9,1.0
5097,1462,10,1.0
5098,1462,11,2.0
5099,1462,12,1.0
5100,1462,1,1.0
5101,1462,2,0.0
5102,1462,3,0.0
5103,1462,4,1.0
5104,1462,5,1.0
5105,1462,6,0.0
5106,1462,7,1.0
5107,1462,8,0.0
5108,1462,9,1.0
5109,1462,10,1.0
5110,1462,11,2.0
5111,1462,12,1.0
5112,1485,1,1.0
5113,1485,2,0.0
5114,1485,3,0.0
5115,1485,4,1.0
5116,1485,5,1.0
5117,1485,6,0.0
5118,1485,7,1.0
5119,1485,8,0.0
5120,1485,9,1.0
5121,1485,10,1.0
5122,1485,11,2.0
5123,1485,12,1.0
5124,1485,1,1.0
5125,1485,2,0.0
5126,1485,3,0.0
5127,1485,4,1.0
5128,1485,5,1.0
5129,1485,6,0.0
5130,1485,7,1.0
5131,1485,8,0.0
5132,1485,9,1.0
5133,1485,10,1.0
5134,1485,11,2.0
5135,1485,12,1.0
5136,1499,1,1.0
5137,1499,2,0.0
5138,1499,3,0.0
5139,1499,4,1.0
5140,1499,5,1.0
5141,1499,6,0.0
5142,1499,7,1.0
5143,1499,8,0.0
5144,1499,9,1.0
5145,1499,10,1.0
5146,1499,11,2.0
5147,1499,12,1.0
5148,1499,1,1.0
5149,1499,2,0.0
5150,1499,3,0.0
5151,1499,4,1.0
5152,1499,5,1.0
5153,1499,6,0.0
5154,1499,7,1.0
5155,1499,8,0.0
5156,1499,9,1.0
5157,1499,10,1.0
5158,1499,11,2.0
5159,1499,12,1.0
5160,1500,1,1.0
5161,1500,2,0.0
5162,1500,3,0.0
5163,1500,4,2.0
5164,1500,5,1.0
5165,1500,6,0.0
5166,1500,7,0.0
5167,1500,8,0.0
5168,1500,9,1.0
5169,1500,10,1.0
5170,1500,11,2.0
5171,1500,12,1.0
5172,1500,1,1.0
5173,1500,2,0.0
5174,1500,3,0.0
5175,1500,4,2.0
5176,1500,5,1.0
5177,1500,6,0.0
5178,1500,7,0.0
5179,1500,8,0.0
5180,1500,9,1.0
5181,1500,10,1.0
5182,1500,11,2.0
5183,1500,12,1.0
5184,1502,1,1.0
5185,1502,2,0.0
5186,1502,3,0.0
5187,1502,4,1.0
5188,1502,5,1.0
5189,1502,6,0.0
5190,1502,7,1.0
5191,1502,8,0.0
5192,1502,9,1.0
5193,1502,10,1.0
5194,1502,11,2.0
5195,1502,12,1.0
5196,1502,1,1.0
5197,1502,2,0.0
5198,1502,3,0.0
5199,1502,4,1.0
5200,1502,5,1.0
5201,1502,6,0.0
5202,1502,7,1.0
5203,1502,8,0.0
5204,1502,9,1.0
5205,1502,10,1.0
5206,1502,11,2.0
5207,1502,12,1.0
5208,1503,1,1.0
5209,1503,2,0.0
5210,1503,3,0.0
5211,1503,4,1.0
5212,1503,5,1.0
5213,1503,6,0.0
5214,1503,7,1.0
5215,1503,8,0.0
5216,1503,9,1.0
5217,1503,10,1.0
5218,1503,11,2.0
5219,1503,12,1.0
5220,1503,1,1.0
5221,1503,2,0.0
5222,1503,3,0.0
5223,1503,4,1.0
5224,1503,5,1.0
5225,1503,6,0.0
5226,1503,7,1.0
5227,1503,8,0.0
5228,1503,9,1.0
5229,1503,10,1.0
5230,1503,11,2.0
5231,1503,12,1.0
5232,1507,1,1.0
5233,1507,2,0.0
5234,1507,3,0.0
5235,1507,4,1.0
5236,1507,5,1.0
5237,1507,6,0.0
5238,1507,7,1.0
5239,1507,8,0.0
5240,1507,9,1.0
5241,1507,10,1.0
5242,1507,11,2.0
5243,1507,12,1.0
5244,1507,1,1.0
5245,1507,2,0.0
5246,1507,3,0.0
5247,1507,4,1.0
5248,1507,5,1.0
5249,1507,6,0.0
5250,1507,7,1.0
5251,1507,8,0.0
5252,1507,9,1.0
5253,1507,10,1.0
5254,1507,11,2.0
5255,1507,12,1.0
5256,1510,1,1.0
5257,1510,2,0.0
5258,1510,3,0.0
5259,1510,4,1.0
5260,1510,5,1.0
5261,1510,6,0.0
5262,1510,7,1.0
5263,1510,8,0.0
5264,1510,9,1.0
5265,1510,10,1.0
5266,1510,11,2.0
5267,1510,12,1.0
5268,1510,1,1.0
5269,1510,2,0.0
5270,1510,3,0.0
5271,1510,4,1.0
5272,1510,5,1.0
5273,1510,6,0.0
5274,1510,7,1.0
5275,1510,8,0.0
5276,1510,9,1.0
5277,1510,10,1.0
5278,1510,11,2.0
5279,1510,12,1.0
5280,1518,1,1.0
5281,1518,2,0.0
5282,1518,3,0.0
5283,1518,4,1.0
5284,1518,5,1.0
5285,1518,6,0.0
5286,1518,7,1.0
5287,1518,8,0.0
5288,1518,9,1.0
5289,1518,10,1.0
5290,1518,11,2.0
5291,1518,12,1.0
5292,1518,1,1.0
5293,1518,2,0.0
5294,1518,3,0.0
5295,1518,4,1.0
5296,1518,5,1.0
5297,1518,6,0.0
5298,1518,7,1.0
5299,1518,8,0.0
5300,1518,9,1.0
5301,1518,10,1.0
5302,1518,11,2.0
5303,1518,12,1.0
5304,1523,1,1.0
5305,1523,2,0.0
5306,1523,3,0.0
5307,1523,4,1.0
5308,1523,5,1.0
5309,1523,6,0.0
5310,1523,7,1.0
5311,1523,8,0.0
5312,1523,9,1.0
5313,1523,10,1.0
5314,1523,11,2.0
5315,1523,12,1.0
5316,1523,1,1.0
5317,1523,2,0.0
5318,1523,3,0.0
5319,1523,4,1.0
5320,1523,5,1.0
5321,1523,6,0.0
5322,1523,7,1.0
5323,1523,8,0.0
5324,1523,9,1.0
5325,1523,10,1.0
5326,1523,11,2.0
5327,1523,12,1.0
5328,1524,1,1.0
5329,1524,2,0.0
5330,1524,3,0.0
5331,1524,4,2.0
5332,1524,5,1.0
5333,1524,6,0.0
5334,1524,7,0.0
5335,1524,8,0.0
5336,1524,9,1.0
5337,1524,10,1.0
5338,1524,11,2.0
5339,1524,12,1.0
5340,1524,1,1.0
5341,1524,2,0.0
5342,1524,3,0.0
5343,1524,4,2.0
5344,1524,5,1.0
5345,1524,6,0.0
5346,1524,7,0.0
5347,1524,8,0.0
5348,1524,9,1.0
5349,1524,10,1.0
5350,1524,11,2.0
5351,1524,12,1.0
5352,1527,1,1.0
5353,1527,2,0.0
5354,1527,3,0.0
5355,1527,4,1.0
5356,1527,5,1.0
5357,1527,6,0.0
5358,1527,7,1.0
5359,1527,8,0.0
5360,1527,9,1.0
5361,1527,10,1.0
5362,1527,11,2.0
5363,1527,12,1.0
5364,1527,1,1.0
5365,1527,2,0.0
5366,1527,3,0.0
5367,1527,4,1.0
5368,1527,5,1.0
5369,1527,6,0.0
5370,1527,7,1.0
5371,1527,8,0.0
5372,1527,9,1.0
5373,1527,10,1.0
5374,1527,11,2.0
5375,1527,12,1.0
5376,1531,1,1.0
5377,1531,2,0.0
5378,1531,3,0.0
5379,1531,4,1.0
5380,1531,5,1.0
5381,1531,6,0.0
5382,1531,7,1.0
5383,1531,8,0.0
5384,1531,9,1.0
5385,1531,10,1.0
5386,1531,11,2.0
5387,1531,12,1.0
5388,1531,1,1.0
5389,1531,2,0.0
5390,1531,3,0.0
5391,1531,4,1.0
5392,1531,5,1.0
5393,1531,6,0.0
5394,1531,7,1.0
5395,1531,8,0.0
5396,1531,9,1.0
5397,1531,10,1.0
5398,1531,11,2.0
5399,1531,12,1.0
5400,1551,1,1.0
5401,1551,2,0.0
5402,1551,3,0.0
5403,1551,4,1.0
5404,1551,5,1.0
5405,1551,6,0.0
5406,1551,7,1.0
5407,1551,8,0.0
5408,1551,9,1.0
5409,1551,10,1.0
5410,1551,11,2.0
5411,1551,12,1.0
5412,1551,1,1.0
5413,1551,2,0.0
5414,1551,3,0.0
5415,1551,4,1.0
5416,1551,5,1.0
5417,1551,6,0.0
5418,1551,7,1.0
5419,1551,8,0.0
5420,1551,9,1.0
5421,1551,10,1.0
5422,1551,11,2.0
5423,1551,12,1.0
5424,1563,1,1.0
5425,1563,2,0.0
5426,1563,3,0.0
5427,1563,4,1.0
5428,1563,5,1.0
5429,1563,6,0.0
5430,1563,7,0.0
5431,1563,8,0.0
5432,1563,9,1.0
5433,1563,10,1.0
5434,1563,11,2.0
5435,1563,12,1.0
5436,1563,1,1.0
5437,1563,2,0.0
5438,1563,3,0.0
5439,1563,4,1.0
5440,1563,5,1.0
5441,1563,6,0.0
5442,1563,7,0.0
5443,1563,8,0.0
5444,1563,9,1.0
5445,1563,10,1.0
5446,1563,11,2.0
5447,1563,12,1.0
5448,1568,1,1.0
5449,1568,2,0.0
5450,1568,3,1.0
5451,1568,4,1.0
5452,1568,5,1.0
5453,1568,6,1.0
5454,1568,7,1.0
5455,1568,8,0.0
5456,1568,9,1.0
5457,1568,10,1.0
5458,1568,11,2.0
5459,1568,12,2.0
5460,1568,1,1.0
5461,1568,2,0.0
5462,1568,3,1.0
5463,1568,4,1.0
5464,1568,5,1.0
5465,1568,6,1.0
5466,1568,7,1.0
5467,1568,8,0.0
5468,1568,9,1.0
5469,1568,10,1.0
5470,1568,11,2.0
5471,1568,12,2.0
5472,1569,1,1.0
5473,1569,2,0.0
5474,1569,3,0.0
5475,1569,4,1.0
5476,1569,5,1.0
5477,1569,6,0.0
5478,1569,7,0.0
5479,1569,8,0.0
5480,1569,9,1.0
5481,1569,10,1.0
5482,1569,11,2.0
5483,1569,12,2.0
5484,1569,1,1.0
5485,1569,2,0.0
5486,1569,3,0.0
5487,1569,4,1.0
5488,1569,5,1.0
5489,1569,6,0.0
5490,1569,7,0.0
5491,1569,8,0.0
5492,1569,9,1.0
5493,1569,10,1.0
5494,1569,11,2.0
5495,1569,12,2.0
5496,1570,1,1.0
5497,1570,2,0.0
5498,1570,3,0.0
5499,1570,4,1.0
5500,1570,5,1.0
5501,1570,6,0.0
5502,1570,7,1.0
5503,1570,8,0.0
5504,1570,9,1.0
5505,1570,10,1.0
5506,1570,11,2.0
5507,1570,12,1.0
5508,1570,1,1.0
5509,1570,2,0.0
5510,1570,3,0.0
5511,1570,4,1.0
5512,1570,5,1.0
5513,1570,6,0.0
5514,1570,7,1.0
5515,1570,8,0.0
5516,1570,9,1.0
5517,1570,10,1.0
5518,1570,11,2.0
5519,1570,12,1.0
5520,1574,1,1.0
5521,1574,2,0.0
5522,1574,3,0.0
5523,1574,4,1.0
5524,1574,5,1.0
5525,1574,6,0.0
5526,1574,7,0.0
5527,1574,8,1.0
5528,1574,9,1.0
5529,1574,10,1.0
5530,1574,11,2.0
5531,1574,12,1.0
5532,1574,1,1.0
5533,1574,2,0.0
5534,1574,3,0.0
5535,1574,4,1.0
5536,1574,5,1.0
5537,1574,6,0.0
5538,1574,7,0.0
5539,1574,8,1.0
5540,1574,9,1.0
5541,1574,10,1.0
5542,1574,11,2.0
5543,1574,12,1.0
5544,1580,1,1.0
5545,1580,2,0.0
5546,1580,3,0.0
5547,1580,4,1.0
5548,1580,5,1.0
5549,1580,6,0.0
5550,1580,7,0.0
5551,1580,8,0.0
5552,1580,9,1.0
5553,1580,10,1.0
5554,1580,11,2.0
5555,1580,12,1.0
5556,1580,1,1.0
5557,1580,2,0.0
5558,1580,3,0.0
5559,1580,4,1.0
5560,1580,5,1.0
5561,1580,6,0.0
5562,1580,7,0.0
5563,1580,8,0.0
5564,1580,9,1.0
5565,1580,10,1.0
5566,1580,11,2.0
5567,1580,12,1.0
5568,1595,1,1.0
5569,1595,2,0.0
5570,1595,3,0.0
5571,1595,4,1.0
5572,1595,5,1.0
5573,1595,6,0.0
5574,1595,7,1.0
5575,1595,8,0.0
5576,1595,9,1.0
5577,1595,10,1.0
5578,1595,11,2.0
5579,1595,12,1.0
5580,1595,1,1.0
5581,1595,2,0.0
5582,1595,3,0.0
5583,1595,4,1.0
5584,1595,5,1.0
5585,1595,6,0.0
5586,1595,7,1.0
5587,1595,8,0.0
5588,1595,9,1.0
5589,1595,10,1.0
5590,1595,11,2.0
5591,1595,12,1.0
5592,1598,1,1.0
5593,1598,2,0.0
5594,1598,3,0.0
5595,1598,4,1.0
5596,1598,5,1.0
5597,1598,6,0.0
5598,1598,7,0.0
5599,1598,8,1.0
5600,1598,9,1.0
5601,1598,10,1.0
5602,1598,11,3.0
5603,1598,12,1.0
5604,1598,1,1.0
5605,1598,2,0.0
5606,1598,3,0.0
5607,1598,4,1.0
5608,1598,5,1.0
5609,1598,6,0.0
5610,1598,7,0.0
5611,1598,8,1.0
5612,1598,9,1.0
5613,1598,10,1.0
5614,1598,11,3.0
5615,1598,12,1.0
5616,1602,1,1.0
5617,1602,2,0.0
5618,1602,3,0.0
5619,1602,4,1.0
5620,1602,5,1.0
5621,1602,6,0.0
5622,1602,7,1.0
5623,1602,8,0.0
5624,1602,9,1.0
5625,1602,10,1.0
5626,1602,11,2.0
5627,1602,12,1.0
5628,1602,1,1.0
5629,1602,2,0.0
5630,1602,3,0.0
5631,1602,4,1.0
5632,1602,5,1.0
5633,1602,6,0.0
5634,1602,7,1.0
5635,1602,8,0.0
5636,1602,9,1.0
5637,1602,10,1.0
5638,1602,11,2.0
5639,1602,12,1.0
5640,1605,1,1.0
5641,1605,2,0.0
5642,1605,3,0.0
5643,1605,4,1.0
5644,1605,5,1.0
5645,1605,6,0.0
5646,1605,7,0.0
5647,1605,8,0.0
5648,1605,9,1.0
5649,1605,10,1.0
5650,1605,11,2.0
5651,1605,12,1.0
5652,1605,1,1.0
5653,1605,2,0.0
5654,1605,3,0.0
5655,1605,4,1.0
5656,1605,5,1.0
5657,1605,6,0.0
5658,1605,7,0.0
5659,1605,8,0.0
5660,1605,9,1.0
5661,1605,10,1.0
5662,1605,11,2.0
5663,1605,12,1.0
5664,1613,1,1.0
5665,1613,2,0.0
5666,1613,3,0.0
5667,1613,4,1.0
5668,1613,5,1.0
5669,1613,6,0.0
5670,1613,7,1.0
5671,1613,8,0.0
5672,1613,9,1.0
5673,1613,10,1.0
5674,1613,11,2.0
5675,1613,12,1.0
5676,1613,1,1.0
5677,1613,2,0.0
5678,1613,3,0.0
5679,1613,4,1.0
5680,1613,5,1.0
5681,1613,6,0.0
5682,1613,7,1.0
5683,1613,8,0.0
5684,1613,9,1.0
5685,1613,10,1.0
5686,1613,11,2.0
5687,1613,12,1.0
5688,1623,1,1.0
5689,1623,2,0.0
5690,1623,3,0.0
5691,1623,4,1.0
5692,1623,5,1.0
5693,1623,6,0.0
5694,1623,7,0.0
5695,1623,8,0.0
5696,1623,9,1.0
5697,1623,10,1.0
5698,1623,11,2.0
5699,1623,12,1.0
5700,1623,1,1.0
5701,1623,2,0.0
5702,1623,3,0.0
5703,1623,4,1.0
5704,1623,5,1.0
5705,1623,6,0.0
5706,1623,7,0.0
5707,1623,8,0.0
5708,1623,9,1.0
5709,1623,10,1.0
5710,1623,11,2.0
5711,1623,12,1.0
5712,1624,1,1.0
5713,1624,2,0.0
5714,1624,3,0.0
5715,1624,4,1.0
5716,1624,5,1.0
5717,1624,6,0.0
5718,1624,7,0.0
5719,1624,8,0.0
5720,1624,9,1.0
5721,1624,10,1.0
5722,1624,11,2.0
5723,1624,12,1.0
5724,1624,1,1.0
