"cod_mun","nome_mun","pib"
"4322855","Vespasiano Corrêa (RS)","61704"
"4322905","Viadutos (RS)","123181"
"4323002","Viamão (RS)","3564507"
"4323101","Vicente Dutra (RS)","91674"
"4323200","Victor Graeff (RS)","135289"
"4323309","Vila Flores (RS)","156583"
"4323358","Vila Lângaro (RS)","91236"
"4323408","Vila Maria (RS)","202792"
"4323457","Vila Nova do Sul (RS)","116881"
"4323507","Vista Alegre (RS)","73816"
"4323606","Vista Alegre do Prata (RS)","51938"
"4323705","Vista Gaúcha (RS)","66678"
"4323754","Vitória das Missões (RS)","82326"
"4323770","Westfália (RS)","142459"
"4323804","Xangri-lá (RS)","523240"
"5000203","Água Clara (MS)","1488315"
"5000252","Alcinópolis (MS)","164077"
"5000609","Amambai (MS)","902427"
"5000708","Anastácio (MS)","420517"
"5000807","Anaurilândia (MS)","204685"
"5000856","Angélica (MS)","721575"
"5000906","Antônio João (MS)","231080"
"5001003","Aparecida do Taboado (MS)","1036097"
"5001102","Aquidauana (MS)","917889"
"5001243","Aral Moreira (MS)","477772"
"5001508","Bandeirantes (MS)","327117"
"5001904","Bataguassu (MS)","791859"
"5002001","Batayporã (MS)","339128"
"5002100","Bela Vista (MS)","515638"
"5002159","Bodoquena (MS)","209347"
"5002209","Bonito (MS)","681801"
"5002308","Brasilândia (MS)","519048"
"5002407","Caarapó (MS)","1183428"
"5002605","Camapuã (MS)","408775"
"5002704","Campo Grande (MS)","27034851"
"5002803","Caracol (MS)","117224"
"5002902","Cassilândia (MS)","553216"
"5002951","Chapadão do Sul (MS)","1486307"
"5003108","Corguinho (MS)","107546"
"5003157","Coronel Sapucaia (MS)","192816"
"5003207","Corumbá (MS)","2869213"
"5003256","Costa Rica (MS)","1481953"
"5003306","Coxim (MS)","839889"
"5003454","Deodápolis (MS)","264071"
"5003488","Dois Irmãos do Buriti (MS)","186792"
"5003504","Douradina (MS)","119975"
"5003702","Dourados (MS)","8327408"
"5003751","Eldorado (MS)","353696"
"5003801","Fátima do Sul (MS)","470617"
"5003900","Figueirão (MS)","96492"
"5004007","Glória de Dourados (MS)","189996"
"5004106","Guia Lopes da Laguna (MS)","233519"
"5004304","Iguatemi (MS)","382549"
"5004403","Inocência (MS)","262160"
"5004502","Itaporã (MS)","648764"
"5004601","Itaquiraí (MS)","614652"
"5004700","Ivinhema (MS)","1091248"
"5004809","Japorã (MS)","123780"
"5004908","Jaraguari (MS)","191733"
"5005004","Jardim (MS)","528276"
"5005103","Jateí (MS)","270483"
"5005152","Juti (MS)","250931"
"5005202","Ladário (MS)","294751"
"5005251","Laguna Carapã (MS)","427588"
"5005400","Maracaju (MS)","2386370"
"5005608","Miranda (MS)","500830"
"5005681","Mundo Novo (MS)","463335"
"5005707","Naviraí (MS)","1480663"
"5005806","Nioaque (MS)","253258"
"5006002","Nova Alvorada do Sul (MS)","1434123"
"5006200","Nova Andradina (MS)","2007865"
"5006259","Novo Horizonte do Sul (MS)","185783"
"5006275","Paraíso das Águas (MS)","617917"
"5006309","Paranaíba (MS)","1192288"
"5006358","Paranhos (MS)","159633"
"5006408","Pedro Gomes (MS)","206418"
"5006606","Ponta Porã (MS)","2641613"
"5006903","Porto Murtinho (MS)","321327"
"5007109","Ribas do Rio Pardo (MS)","966951"
"5007208","Rio Brilhante (MS)","2076920"
"5007307","Rio Negro (MS)","87570"
"5007406","Rio Verde de Mato Grosso (MS)","446356"
"5007505","Rochedo (MS)","176191"
"5007554","Santa Rita do Pardo (MS)","441529"
"5007695","São Gabriel do Oeste (MS)","1412562"
"5007703","Sete Quedas (MS)","206924"
"5007802","Selvíria (MS)","1757236"
"5007901","Sidrolândia (MS)","1632087"
"5007935","Sonora (MS)","648541"
"5007950","Tacuru (MS)","193491"
"5007976","Taquarussu (MS)","109308"
"5008008","Terenos (MS)","465997"
"5008305","Três Lagoas (MS)","10131705"
"5008404","Vicentina (MS)","214333"
"5100102","Acorizal (MT)","71727"
"5100201","Água Boa (MT)","985392"
"5100250","Alta Floresta (MT)","1491333"
"5100300","Alto Araguaia (MT)","838764"
"5100359","Alto Boa Vista (MT)","108871"
"5100409","Alto Garças (MT)","535389"
"5100508","Alto Paraguai (MT)","115519"
"5100607","Alto Taquari (MT)","968768"
"5100805","Apiacás (MT)","141779"
"5101001","Araguaiana (MT)","69023"
"5101209","Araguainha (MT)","19543"
"5101258","Araputanga (MT)","417388"
"5101308","Arenápolis (MT)","169732"
"5101407","Aripuanã (MT)","709381"
"5101605","Barão de Melgaço (MT)","84771"
"5101704","Barra do Bugres (MT)","1308782"
"5101803","Barra do Garças (MT)","1754165"
"5101852","Bom Jesus do Araguaia (MT)","268534"
"5101902","Brasnorte (MT)","771150"
"5102504","Cáceres (MT)","1816006"
"5102603","Campinápolis (MT)","254699"
"5102637","Campo Novo do Parecis (MT)","2933729"
"5102678","Campo Verde (MT)","2427047"
"5102686","Campos de Júlio (MT)","1238836"
"5102694","Canabrava do Norte (MT)","111293"
"5102702","Canarana (MT)","1161807"
"5102793","Carlinda (MT)","162878"
"5102850","Castanheira (MT)","135697"
"5103007","Chapada dos Guimarães (MT)","693518"
"5103056","Cláudia (MT)","409147"
"5103106","Cocalinho (MT)","137924"
"5103205","Colíder (MT)","850077"
"5103254","Colniza (MT)","528694"
"5103304","Comodoro (MT)","560872"
"5103353","Confresa (MT)","724695"
"5103361","Conquista D'Oeste (MT)","88274"
"5103379","Cotriguaçu (MT)","201102"
"5103403","Cuiabá (MT)","23301195"
"5103437","Curvelândia (MT)","104912"
"5103452","Denise (MT)","474850"
"5103502","Diamantino (MT)","1957070"
"5103601","Dom Aquino (MT)","336269"
"5103700","Feliz Natal (MT)","393825"
"5103809","Figueirópolis D'Oeste (MT)","58198"
"5103858","Gaúcha do Norte (MT)","407213"
"5103908","General Carneiro (MT)","197309"
"5103957","Glória D'Oeste (MT)","68116"
"5104104","Guarantã do Norte (MT)","740449"
"5104203","Guiratinga (MT)","326046"
"5104500","Indiavaí (MT)","57074"
"5104526","Ipiranga do Norte (MT)","691757"
"5104542","Itanhangá (MT)","241173"
"5104559","Itaúba (MT)","177003"
"5104609","Itiquira (MT)","1093437"
"5104807","Jaciara (MT)","937221"
"5104906","Jangada (MT)","264659"
"5105002","Jauru (MT)","273610"
"5105101","Juara (MT)","787092"
"5105150","Juína (MT)","1020697"
"5105176","Juruena (MT)","188724"
"5105200","Juscimeira (MT)","292036"
"5105234","Lambari D'Oeste (MT)","219384"
"5105259","Lucas do Rio Verde (MT)","3720050"
"5105309","Luciara (MT)","29644"
"5105507","Vila Bela da Santíssima Trindade (MT)","321353"
"5105580","Marcelândia (MT)","288435"
"5105606","Matupá (MT)","609401"
"5105622","Mirassol d'Oeste (MT)","667422"
"5105903","Nobres (MT)","526629"
"5106000","Nortelândia (MT)","118616"
"5106109","Nossa Senhora do Livramento (MT)","256169"
"5106158","Nova Bandeirantes (MT)","201770"
"5106174","Nova Nazaré (MT)","68833"
"5106182","Nova Lacerda (MT)","178461"
"5106190","Nova Santa Helena (MT)","146257"
"5106208","Nova Brasilândia (MT)","73308"
"5106216","Nova Canaã do Norte (MT)","355110"
"5106224","Nova Mutum (MT)","2783981"
"5106232","Nova Olímpia (MT)","682334"
"5106240","Nova Ubiratã (MT)","1026777"
"5106257","Nova Xavantina (MT)","582170"
"5106265","Novo Mundo (MT)","186169"
"5106273","Novo Horizonte do Norte (MT)","64375"
"5106281","Novo São Joaquim (MT)","289196"
"5106299","Paranaíta (MT)","596814"
"5106307","Paranatinga (MT)","769746"
"5106315","Novo Santo Antônio (MT)","34560"
"5106372","Pedra Preta (MT)","716415"
"5106422","Peixoto de Azevedo (MT)","499851"
"5106455","Planalto da Serra (MT)","69893"
"5106505","Poconé (MT)","502910"
"5106653","Pontal do Araguaia (MT)","85699"
"5106703","Ponte Branca (MT)","22754"
"5106752","Pontes e Lacerda (MT)","1188803"
"5106778","Porto Alegre do Norte (MT)","195957"
"5106802","Porto dos Gaúchos (MT)","404675"
"5106828","Porto Esperidião (MT)","190562"
"5106851","Porto Estrela (MT)","53822"
"5107008","Poxoréu (MT)","500423"
"5107040","Primavera do Leste (MT)","3490426"
"5107065","Querência (MT)","1611455"
"5107107","São José dos Quatro Marcos (MT)","365775"
"5107156","Reserva do Cabaçal (MT)","38631"
"5107180","Ribeirão Cascalheira (MT)","290049"
"5107198","Ribeirãozinho (MT)","73591"
"5107206","Rio Branco (MT)","82326"
"5107248","Santa Carmem (MT)","310575"
"5107263","Santo Afonso (MT)","67840"
"5107297","São José do Povo (MT)","42885"
"5107305","São José do Rio Claro (MT)","683521"
"5107354","São José do Xingu (MT)","238591"
"5107404","São Pedro da Cipa (MT)","51618"
"5107578","Rondolândia (MT)","64026"
"5107602","Rondonópolis (MT)","9598522"
"5107701","Rosário Oeste (MT)","282529"
"5107743","Santa Cruz do Xingu (MT)","83495"
"5107750","Salto do Céu (MT)","56858"
"5107768","Santa Rita do Trivelato (MT)","572574"
"5107776","Santa Terezinha (MT)","111806"
"5107792","Santo Antônio do Leste (MT)","371143"
"5107800","Santo Antônio do Leverger (MT)","482670"
"5107859","São Félix do Araguaia (MT)","559803"
"5107875","Sapezal (MT)","2516824"
"5107883","Serra Nova Dourada (MT)","36067"
"5107909","Sinop (MT)","5626287"
"5107925","Sorriso (MT)","5731413"
"5107941","Tabaporã (MT)","386230"
"5107958","Tangará da Serra (MT)","3014931"
"5108006","Tapurah (MT)","777103"
"5108055","Terra Nova do Norte (MT)","225749"
"5108105","Tesouro (MT)","112161"
"5108204","Torixoréu (MT)","87273"
"5108303","União do Sul (MT)","140885"
"5108352","Vale de São Domingos (MT)","48832"
"5108402","Várzea Grande (MT)","7892654"
"5108501","Vera (MT)","515315"
"5108600","Vila Rica (MT)","420551"
"5108808","Nova Guarita (MT)","89151"
"5108857","Nova Marilândia (MT)","161417"
"5108907","Nova Maringá (MT)","431353"
"5108956","Nova Monte Verde (MT)","175185"
"5200050","Abadia de Goiás (GO)","233954"
"5200100","Abadiânia (GO)","303352"
"5200134","Acreúna (GO)","672309"
"5200159","Adelândia (GO)","36212"
"5200175","Água Fria de Goiás (GO)","218874"
"5200209","Água Limpa (GO)","44385"
"5200258","Águas Lindas de Goiás (GO)","1783502"
"5200308","Alexânia (GO)","781339"
"5200506","Aloândia (GO)","39113"
"5200555","Alto Horizonte (GO)","691919"
"5200605","Alto Paraíso de Goiás (GO)","165498"
"5200803","Alvorada do Norte (GO)","119031"
"5200829","Amaralina (GO)","58964"
"5200852","Americano do Brasil (GO)","63913"
"5200902","Amorinópolis (GO)","58603"
"5201108","Anápolis (GO)","14204319"
"5201207","Anhanguera (GO)","17203"
"5201306","Anicuns (GO)","385455"
"5201405","Aparecida de Goiânia (GO)","12882844"
"5201454","Aparecida do Rio Doce (GO)","88019"
"5201504","Aporé (GO)","310712"
"5201603","Araçu (GO)","49546"
"5201702","Aragarças (GO)","236930"
"5201801","Aragoiânia (GO)","105455"
"5202155","Araguapaz (GO)","119260"
"5202353","Arenópolis (GO)","125291"
"5202502","Aruanã (GO)","208973"
"5202601","Aurilândia (GO)","57505"
"5202809","Avelinópolis (GO)","47148"
"5203104","Baliza (GO)","70054"
"5203203","Barro Alto (GO)","818910"
"5203302","Bela Vista de Goiás (GO)","954542"
"5203401","Bom Jardim de Goiás (GO)","154113"
"5203500","Bom Jesus de Goiás (GO)","800780"
"5203559","Bonfinópolis (GO)","88136"
"5203575","Bonópolis (GO)","96112"
"5203609","Brazabrantes (GO)","104429"
"5203807","Britânia (GO)","110400"
"5203906","Buriti Alegre (GO)","319221"
"5203939","Buriti de Goiás (GO)","38361"
"5203962","Buritinópolis (GO)","79720"
"5204003","Cabeceiras (GO)","210058"
"5204102","Cachoeira Alta (GO)","241275"
"5204201","Cachoeira de Goiás (GO)","25375"
"5204250","Cachoeira Dourada (GO)","900993"
"5204300","Caçu (GO)","843832"
"5204409","Caiapônia (GO)","622826"
"5204508","Caldas Novas (GO)","2336725"
"5204557","Caldazinha (GO)","47474"
"5204607","Campestre de Goiás (GO)","53836"
"5204656","Campinaçu (GO)","51912"
"5204706","Campinorte (GO)","222321"
"5204805","Campo Alegre de Goiás (GO)","376647"
"5204854","Campo Limpo de Goiás (GO)","93080"
"5204904","Campos Belos (GO)","261584"
"5204953","Campos Verdes (GO)","44292"
"5205000","Carmo do Rio Verde (GO)","225983"
"5205059","Castelândia (GO)","97099"
"5205109","Catalão (GO)","6231011"
"5205208","Caturaí (GO)","63882"
"5205307","Cavalcante (GO)","243828"
"5205406","Ceres (GO)","531303"
"5205455","Cezarina (GO)","257811"
"5205471","Chapadão do Céu (GO)","995234"
"5205497","Cidade Ocidental (GO)","742418"
"5205513","Cocalzinho de Goiás (GO)","301189"
"5205521","Colinas do Sul (GO)","46433"
"5205703","Córrego do Ouro (GO)","45850"
"5205802","Corumbá de Goiás (GO)","157851"
"5205901","Corumbaíba (GO)","587542"
"5206206","Cristalina (GO)","2293764"
"5206305","Cristianópolis (GO)","72088"
"5206404","Crixás (GO)","446927"
"5206503","Cromínia (GO)","69456"
"5206602","Cumari (GO)","59896"
"5206701","Damianópolis (GO)","31904"
"5206800","Damolândia (GO)","39109"
"5206909","Davinópolis (GO)","383112"
"5207105","Diorama (GO)","50014"
"5207253","Doverlândia (GO)","206898"
"5207352","Edealina (GO)","267641"
"5207402","Edéia (GO)","723047"
"5207501","Estrela do Norte (GO)","49298"
"5207535","Faina (GO)","108336"
"5207600","Fazenda Nova (GO)","98116"
"5207808","Firminópolis (GO)","166561"
"5207907","Flores de Goiás (GO)","137394"
"5208004","Formosa (GO)","2306355"
"5208103","Formoso (GO)","65104"
"5208152","Gameleira de Goiás (GO)","137556"
"5208301","Divinópolis de Goiás (GO)","60480"
"5208400","Goianápolis (GO)","181236"
"5208509","Goiandira (GO)","116952"
"5208608","Goianésia (GO)","1326891"
"5208707","Goiânia (GO)","49023142"
"5208806","Goianira (GO)","894071"
"5208905","Goiás (GO)","454076"
"5209101","Goiatuba (GO)","1539056"
"5209150","Gouvelândia (GO)","186395"
"5209200","Guapó (GO)","197860"
"5209291","Guaraíta (GO)","32218"
"5209408","Guarani de Goiás (GO)","51939"
"5209457","Guarinos (GO)","54213"
"5209606","Heitoraí (GO)","51607"
"5209705","Hidrolândia (GO)","1120650"
"5209804","Hidrolina (GO)","58916"
"5209903","Iaciara (GO)","158812"
"5209937","Inaciolândia (GO)","228539"
"5209952","Indiara (GO)","317590"
"5210000","Inhumas (GO)","1118705"
"5210109","Ipameri (GO)","1357281"
"5210158","Ipiranga de Goiás (GO)","50161"
"5210208","Iporá (GO)","656957"
"5210307","Israelândia (GO)","48280"
"5210406","Itaberaí (GO)","1263846"
"5210562","Itaguari (GO)","65623"
"5210604","Itaguaru (GO)","73898"
"5210802","Itajá (GO)","104306"
"5210901","Itapaci (GO)","331231"
"5211008","Itapirapuã (GO)","150844"
"5211206","Itapuranga (GO)","409950"
"5211305","Itarumã (GO)","244299"
"5211404","Itauçu (GO)","141562"
"5211503","Itumbiara (GO)","4144601"
"5211602","Ivolândia (GO)","97683"
"5211701","Jandaia (GO)","225401"
"5211800","Jaraguá (GO)","690979"
"5211909","Jataí (GO)","4510376"
"5212006","Jaupaci (GO)","49517"
"5212055","Jesúpolis (GO)","27901"
"5212105","Joviânia (GO)","218804"
"5212204","Jussara (GO)","440370"
"5212253","Lagoa Santa (GO)","39094"
"5212303","Leopoldo de Bulhões (GO)","205519"
"5212501","Luziânia (GO)","3391349"
"5212600","Mairipotaba (GO)","47680"
"5212709","Mambaí (GO)","77269"
"5212808","Mara Rosa (GO)","197454"
"5212907","Marzagão (GO)","43626"
"5212956","Matrinchã (GO)","88928"
"5213004","Maurilândia (GO)","202266"
"5213053","Mimoso de Goiás (GO)","58515"
"5213087","Minaçu (GO)","912106"
"5213103","Mineiros (GO)","2412898"
"5213400","Moiporá (GO)","34871"
"5213509","Monte Alegre de Goiás (GO)","81508"
"5213707","Montes Claros de Goiás (GO)","258726"
"5213756","Montividiu (GO)","773995"
"5213772","Montividiu do Norte (GO)","66806"
"5213806","Morrinhos (GO)","1274548"
"5213855","Morro Agudo de Goiás (GO)","37825"
"5213905","Mossâmedes (GO)","80620"
"5214002","Mozarlândia (GO)","535038"
"5214051","Mundo Novo (GO)","105064"
"5214101","Mutunópolis (GO)","59757"
"5214408","Nazário (GO)","174453"
"5214507","Nerópolis (GO)","735048"
"5214606","Niquelândia (GO)","1001073"
"5214705","Nova América (GO)","38047"
"5214804","Nova Aurora (GO)","47789"
"5214838","Nova Crixás (GO)","355100"
"5214861","Nova Glória (GO)","125024"
"5214879","Nova Iguaçu de Goiás (GO)","39302"
"5214903","Nova Roma (GO)","44127"
"5215009","Nova Veneza (GO)","178553"
"5215207","Novo Brasil (GO)","57615"
"5215231","Novo Gama (GO)","922297"
"5215256","Novo Planalto (GO)","89246"
"5215306","Orizona (GO)","485338"
"5215405","Ouro Verde de Goiás (GO)","95071"
"5215504","Ouvidor (GO)","638874"
"5215603","Padre Bernardo (GO)","486149"
"5215652","Palestina de Goiás (GO)","91731"
"5215702","Palmeiras de Goiás (GO)","965226"
"5215801","Palmelo (GO)","34680"
"5215900","Palminópolis (GO)","141024"
"5216007","Panamá (GO)","87509"
"5216304","Paranaiguara (GO)","197198"
"5216403","Paraúna (GO)","903936"
"5216452","Perolândia (GO)","356927"
"5216809","Petrolina de Goiás (GO)","144532"
"5216908","Pilar de Goiás (GO)","170621"
"5217104","Piracanjuba (GO)","776237"
"5217203","Piranhas (GO)","362713"
"5217302","Pirenópolis (GO)","412453"
"5217401","Pires do Rio (GO)","893828"
"5217609","Planaltina (GO)","1017379"
"5217708","Pontalina (GO)","500059"
"5218003","Porangatu (GO)","921704"
"5218052","Porteirão (GO)","229501"
"5218102","Portelândia (GO)","214433"
"5218300","Posse (GO)","494435"
"5218391","Professor Jamil (GO)","59000"
"5218508","Quirinópolis (GO)","1673690"
"5218607","Rialma (GO)","215657"
"5218706","Rianápolis (GO)","95113"
"5218789","Rio Quente (GO)","306941"
"5218805","Rio Verde (GO)","9498289"
"5218904","Rubiataba (GO)","421996"
"5219001","Sanclerlândia (GO)","136932"
"5219100","Santa Bárbara de Goiás (GO)","90217"
"5219209","Santa Cruz de Goiás (GO)","113065"
"5219258","Santa Fé de Goiás (GO)","301234"
"5219308","Santa Helena de Goiás (GO)","1029013"
"5219357","Santa Isabel (GO)","77349"
"5219407","Santa Rita do Araguaia (GO)","133355"
"5219456","Santa Rita do Novo Destino (GO)","78780"
"5219506","Santa Rosa de Goiás (GO)","43776"
"5219605","Santa Tereza de Goiás (GO)","62537"
"5219704","Santa Terezinha de Goiás (GO)","130858"
"5219712","Santo Antônio da Barra (GO)","183337"
"5219738","Santo Antônio de Goiás (GO)","131061"
"5219753","Santo Antônio do Descoberto (GO)","653340"
"5219803","São Domingos (GO)","147943"
"5219902","São Francisco de Goiás (GO)","102616"
"5220009","São João d'Aliança (GO)","299056"
"5220058","São João da Paraúna (GO)","49426"
