cod_loja,cod_ap,cod_municipio,feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,0
1203,3543402005007,3543402,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,97.2,FEATURE_05_VALUE_05,13,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,,,96.2,96.9,100.0,100.0,96.9,97.5,6
1204,3543402005001,3543402,,FEATURE_02_VALUE_02,True,72.75,FEATURE_05_VALUE_03,12,0.19144279720493104,0.18346116273752,344.88946932,4.80247567621109,,,88.0,71.6,100.0,100.0,97.8,91.5,6
1205,4125506005002,4125506,,FEATURE_02_VALUE_02,True,29.3,FEATURE_05_VALUE_03,1,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,,,,,,,,,1
1206,3160405003001,3160405,,FEATURE_02_VALUE_04,False,24.78,FEATURE_05_VALUE_03,4,0.141730364699942,0.137759025489549,10.05388382,3.6033439031421204,,,85.0,77.3,100.0,100.0,58.1,72.6,16
1207,4312401003003,4312401,,FEATURE_02_VALUE_04,False,27.4,FEATURE_05_VALUE_03,7,0.162312689963456,0.17314321514552802,31.29609476,1.5818780055682098,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,80.3,61.4,100.0,50.0,71.0,63.3,9
1209,5106257001001,5106257,,FEATURE_02_VALUE_06,False,31.51,FEATURE_05_VALUE_03,6,0.297813549607529,0.267508677319387,7.32669012,4.90220108828864,,,,,,,,,15
1210,1302504003003,1302504,,FEATURE_02_VALUE_04,False,39.0,FEATURE_05_VALUE_03,4,0.108044703501888,0.10676164476695098,28.10317618,1.0618529333687299,,,88.0,83.8,0.0,100.0,98.5,90.6,29
1211,3550308005074,3550308,,FEATURE_02_VALUE_02,True,31.25,FEATURE_05_VALUE_06,8,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,86.2,100.0,100.0,71.4,87.3,6
1212,1302603005018,1302603,,FEATURE_02_VALUE_02,True,32.0,FEATURE_05_VALUE_05,8,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,29
1214,4309209005010,4309209,,FEATURE_02_VALUE_06,False,20.45,FEATURE_05_VALUE_03,4,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,,,,,,,,,9
1215,4109609003001,4109609,,FEATURE_02_VALUE_06,False,35.8,FEATURE_05_VALUE_03,4,0.223646938710778,0.24786506586551,12.54632278,5.68472514353931,,,,,,,,,1
1216,2112209003005,2112209,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,38.85,FEATURE_05_VALUE_03,8,0.13415981770409302,0.137352105714625,52.46072693,1.21308432755703,,,,,,,,,17
1217,2516904001001,2516904,,FEATURE_02_VALUE_06,False,27.0,FEATURE_05_VALUE_03,3,0.16879933575036202,0.180555502115072,5.09484294,6.56685053848174,,,,,,,,,23
1218,4106902005025,4106902,,FEATURE_02_VALUE_04,True,21.76,FEATURE_05_VALUE_03,5,0.168921519796663,0.16765931392066,921.24100938,3.93752111761748,,,,,,,,,1
1219,3526902005005,3526902,,FEATURE_02_VALUE_06,False,16.41,FEATURE_05_VALUE_06,5,0.16336292178731399,0.15969210353688598,145.02493461,2.02401835109972,,,,,,,,,19
1220,2913606003009,2913606,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,30.0,FEATURE_05_VALUE_03,4,0.126779222250718,0.121543513648109,61.10841812,2.21959570064313,,,,,,,,,10
1221,2906303003001,2906303,,FEATURE_02_VALUE_02,False,23.21,FEATURE_05_VALUE_03,2,0.126779222250718,0.121543513648109,9.91262765,3.0058915474329706,,,,,,,,,10
1222,1302603005025,1302603,,FEATURE_02_VALUE_02,True,36.0,FEATURE_05_VALUE_03,6,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,29
1223,3550308005027,3550308,,FEATURE_02_VALUE_03,True,18.15,FEATURE_05_VALUE_06,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1224,4201406003003,4201406,,FEATURE_02_VALUE_04,False,32.0,FEATURE_05_VALUE_03,3,0.173900738837029,0.174444493810435,23.60464715,1.5204731712508899,,,100.0,77.1,100.0,100.0,100.0,96.3,14
1225,3200102003002,3200102,,FEATURE_02_VALUE_04,False,25.5,FEATURE_05_VALUE_03,4,0.23152855447318102,0.199051848328656,6.90970464,3.08128427928761,,,,,,,,,20
1227,3550308005027,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,29.09,FEATURE_05_VALUE_01,15,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,98.1,90.5,100.0,100.0,98.0,93.8,6
1228,3550308005066,3550308,,FEATURE_02_VALUE_03,True,49.9,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1229,3550308005133,3550308,,FEATURE_02_VALUE_03,True,40.8,FEATURE_05_VALUE_03,4,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1230,3302403005007,3302403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,41.85,FEATURE_05_VALUE_03,7,0.130918812189099,0.11531803979650801,85.19146642,1.7048263634348797,,,62.0,87.7,100.0,50.0,94.8,70.1,4
1231,2701001001001,2701001,,FEATURE_02_VALUE_04,False,27.0,FEATURE_05_VALUE_03,3,0.19125211700342604,0.194069599927863,6.4072769,3.6497682397167797,,,100.0,75.0,100.0,100.0,96.3,94.8,22
1232,3507001003002,3507001,,FEATURE_02_VALUE_06,False,39.98,FEATURE_05_VALUE_03,4,0.17939524335229198,0.17404819841205404,25.90965571,1.79452669358457,,,100.0,63.6,100.0,100.0,45.2,74.1,27
1233,3550308005013,3550308,,FEATURE_02_VALUE_06,True,27.7,FEATURE_05_VALUE_05,9,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1235,4113700005003,4113700,,FEATURE_02_VALUE_02,False,50.86,FEATURE_05_VALUE_08,7,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,85.0,91.9,100.0,100.0,98.3,94.5,1
1236,4113700005006,4113700,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,66.68,FEATURE_05_VALUE_05,11,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,100.0,92.2,100.0,100.0,81.6,92.1,1
1237,4113700005001,4113700,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,82.76,FEATURE_05_VALUE_05,10,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,96.9,59.1,100.0,100.0,65.3,79.6,1
1238,4113700005001,4113700,,FEATURE_02_VALUE_02,False,41.36,FEATURE_05_VALUE_05,7,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,,,,,,,1
1239,4113700005001,4113700,,FEATURE_02_VALUE_02,False,37.09,FEATURE_05_VALUE_06,7,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,,,,,,,1
1240,4103701003002,4103701,,FEATURE_02_VALUE_02,False,36.02,FEATURE_05_VALUE_03,4,0.198418796959021,0.199365039174852,39.69401012,1.92637398624569,,,,,,,,,1
1241,2933307005010,2933307,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,15.62,FEATURE_05_VALUE_06,4,0.134654243381425,0.131481348728959,116.19405798,2.9134982373335694,,,,,,,,,10
1242,3513801005007,3513801,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,24.04,FEATURE_05_VALUE_06,4,0.19010222782583397,0.179139940969186,184.46083229,0.969866255443374,,,,,,,,,27
1243,3550308005183,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,26.85,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1244,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,9.9,FEATURE_05_VALUE_02,2,0.23290331883219298,0.251046598988238,2.72121861,13.8178803371563,,,,,,,,,0
1245,3300233003002,3300233,,FEATURE_02_VALUE_04,False,23.75,FEATURE_05_VALUE_02,2,0.12597824352472098,0.12265527954931099,13.73124671,6.43769916631796,,,,,,,,,4
1248,4104808005006,4104808,,FEATURE_02_VALUE_06,True,25.93,FEATURE_05_VALUE_06,4,0.150747203241422,0.15963980073835402,137.2950543,1.9182934861147498,,,,,,,,,1
1249,3550308005145,3550308,,FEATURE_02_VALUE_02,True,36.0,FEATURE_05_VALUE_03,2,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1250,2601102003001,2601102,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,False,44.62,FEATURE_05_VALUE_03,15,0.156993080949126,0.17652533981068105,22.49658574,2.4154589371980695,,,100.0,93.8,100.0,100.0,64.9,86.1,2
1251,4113700005004,4113700,,FEATURE_02_VALUE_02,False,33.11,FEATURE_05_VALUE_03,4,0.198418796959021,0.199365039174852,257.07080942,2.73598310256836,,,,,,,,,1
1252,3304557005182,3304557,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,28.42,FEATURE_05_VALUE_03,4,0.0983988290578631,0.0894600495753896,2972.1393031,2.9645042306717797,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,,,,,,,4
1253,5300108005003,5300108,,FEATURE_02_VALUE_06,True,25.78,FEATURE_05_VALUE_02,4,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
1255,5103403005007,5103403,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,66.66,FEATURE_05_VALUE_05,17,0.196932279616043,0.19458922872895698,332.69338717,2.7562968462796005,FEATURE_11_VALUE_07,FEATURE_12_VALUE_01,96.3,95.5,100.0,100.0,96.0,97.0,15
1256,4104808005013,4104808,,FEATURE_02_VALUE_06,True,29.58,FEATURE_05_VALUE_05,7,0.150747203241422,0.15963980073835402,137.2950543,1.9182934861147498,,,85.0,95.8,100.0,100.0,89.9,92.2,1
1257,4314902004005,4314902,,FEATURE_02_VALUE_03,True,34.33,FEATURE_05_VALUE_03,5,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
1258,4314902004019,4314902,FEATURE_01_VALUE_10,FEATURE_02_VALUE_03,True,21.39,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
1259,3170206005013,3170206,,FEATURE_02_VALUE_02,False,21.89,FEATURE_05_VALUE_02,5,0.146773165485083,0.137831795844566,316.82227638,1.81169813485677,,,,,,,,,16
1260,3550308005095,3550308,,FEATURE_02_VALUE_06,True,41.74,FEATURE_05_VALUE_06,7,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,88.0,52.5,100.0,100.0,76.4,73.9,6
1261,2313609003001,2313609,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,21.45,FEATURE_05_VALUE_03,5,0.146195373797608,0.127290327598246,6.35396682,2.9592803030302997,,,,,,,,,21
1262,2905800003001,2905800,,FEATURE_02_VALUE_04,False,25.32,FEATURE_05_VALUE_03,3,0.14156923163912197,0.138769564686942,5.42145228,2.74461369562234,,,,,,,,,10
1263,3550308005071,3550308,,FEATURE_02_VALUE_02,True,45.98,FEATURE_05_VALUE_03,5,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1264,3550308005004,3550308,,FEATURE_02_VALUE_02,True,30.3,FEATURE_05_VALUE_03,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1265,3550308005071,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,56.61,FEATURE_05_VALUE_05,12,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,100.0,90.3,100.0,100.0,99.0,98.0,6
1266,3550308005064,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,49.03,FEATURE_05_VALUE_03,11,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1268,3550308005031,3550308,,FEATURE_02_VALUE_02,True,48.42,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,FEATURE_11_VALUE_03,FEATURE_12_VALUE_01,,,,,,,6
1269,3550308005031,3550308,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,True,100.15,FEATURE_05_VALUE_05,19,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,99.6,88.9,75.0,100.0,96.8,89.8,6
1270,4320800003002,4320800,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,33.79,FEATURE_05_VALUE_03,9,0.228388224882243,0.22479710280746298,9.09535049,3.1988739963532797,,,,,,,,,9
1271,1302603005012,1302603,,FEATURE_02_VALUE_04,True,30.5,FEATURE_05_VALUE_05,5,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,100.0,86.9,0.0,100.0,99.7,94.4,29
1272,3113404003003,3113404,FEATURE_01_VALUE_08,FEATURE_02_VALUE_04,False,30.54,FEATURE_05_VALUE_03,1,0.15491490479216,0.144985028825851,23.50227349,2.2030799057081802,,,,,,,,,8
1273,4309209005005,4309209,,FEATURE_02_VALUE_06,False,19.8,FEATURE_05_VALUE_03,1,0.116197735939536,0.117093552085394,109.41671932,2.2038000859482003,,,,,,,,,9
1275,4310207003002,4310207,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,40.13,FEATURE_05_VALUE_03,8,0.15487699046863002,0.15494844835711,35.25596672,3.6217449567201503,,,100.0,80.6,66.7,100.0,69.0,84.3,9
1276,4310207003002,4310207,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,14.8,FEATURE_05_VALUE_05,2,0.15487699046863002,0.15494844835711,35.25596672,3.6217449567201503,,,,,,,,,9
1277,2604106003003,2604106,,FEATURE_02_VALUE_02,False,21.0,FEATURE_05_VALUE_02,3,0.14626404420929,0.152495377116875,163.56762927,2.0167796063246204,,,,,,,,,2
1278,2112803003001,2112803,,FEATURE_02_VALUE_06,False,25.65,FEATURE_05_VALUE_03,3,0.149758934108066,0.14052727783389002,8.76239023,1.95125758551386,,,,,,,,,17
1280,3550308005128,3550308,,FEATURE_02_VALUE_03,True,38.33,FEATURE_05_VALUE_03,3,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1281,3519071005001,3519071,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,False,32.42,FEATURE_05_VALUE_05,4,0.18165982132119599,0.17793854192416197,88.49153693,3.24345863895208,,,98.5,77.0,16.7,100.0,75.4,80.5,27
1282,3550308005028,3550308,,FEATURE_02_VALUE_02,True,44.82,FEATURE_05_VALUE_03,2,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1284,3106705005002,3106705,,FEATURE_02_VALUE_06,False,29.5,FEATURE_05_VALUE_05,6,0.107871270969554,0.10426105196934801,166.25114252,1.43779040370758,,,,,,,,,8
1285,3170107005005,3170107,,FEATURE_02_VALUE_06,False,20.0,FEATURE_05_VALUE_06,4,0.12042126080214201,0.12135592423644499,146.74113982,2.7939377759013597,,,,,,,,,16
1286,3509007003003,3509007,,FEATURE_02_VALUE_02,False,32.4,FEATURE_05_VALUE_03,6,0.188875419036427,0.191677597009298,41.84148591,1.04405930256839,,,,,,,,,27
1288,4218806001001,4218806,,FEATURE_02_VALUE_04,False,25.85,FEATURE_05_VALUE_03,2,0.173900738837029,0.174444493810435,4.00620018,7.96749263006932,,,,,,,,,14
1289,2405702001001,2405702,,FEATURE_02_VALUE_04,False,27.0,FEATURE_05_VALUE_03,2,0.212811503573314,0.20691095658942896,5.1719442,7.96622321357444,,,,,,,,,12
1290,3505203003001,3505203,,FEATURE_02_VALUE_04,False,33.37,FEATURE_05_VALUE_03,5,0.15742464117478502,0.155198700948254,15.53410771,2.9370300751879705,,,100.0,84.1,100.0,100.0,99.7,97.3,27
1291,2911709003004,2911709,,FEATURE_02_VALUE_04,False,40.5,FEATURE_05_VALUE_03,4,0.15911734989143,0.14689442415537401,26.22096808,2.3310838374302096,,,100.0,97.8,100.0,100.0,98.1,99.0,10
1293,1505106003001,1505106,,FEATURE_02_VALUE_06,False,30.0,FEATURE_05_VALUE_03,3,0.193822991174892,0.193442973435833,10.31305544,1.9818070116332098,,,,,,,,,5
1294,2211001003012,2211001,,FEATURE_02_VALUE_03,False,24.42,FEATURE_05_VALUE_06,5,0.16729067138883802,0.16055741817687602,410.13469953,1.77673542632767,FEATURE_11_VALUE_01,FEATURE_12_VALUE_02,100.0,95.0,100.0,100.0,81.5,88.1,7
1295,1503606003004,1503606,,FEATURE_02_VALUE_06,False,24.05,FEATURE_05_VALUE_03,6,0.28291446872430603,0.251501609181123,28.78915852,2.03157060723645,FEATURE_11_VALUE_06,FEATURE_12_VALUE_01,,,,,,,5
1296,1100098003001,1100098,,FEATURE_02_VALUE_04,False,34.6,FEATURE_05_VALUE_03,7,0.30099955460317196,0.306818300087903,8.70419139,3.08784931295353,,,100.0,85.4,100.0,100.0,97.4,96.7,11
1297,2913705003001,2913705,,FEATURE_02_VALUE_06,False,27.41,FEATURE_05_VALUE_03,2,0.156398507799793,0.14094424173871803,6.73248062,2.4440914090187,,,,,,,,,10
1299,3516200005010,3516200,,FEATURE_02_VALUE_03,False,47.0,FEATURE_05_VALUE_03,4,0.16976826935373998,0.17519799119341198,160.16670326,1.7538116172481497,,,,,,,,,27
1300,2205805001001,2205805,,FEATURE_02_VALUE_06,False,28.3,FEATURE_05_VALUE_03,2,0.120980377501761,0.11594417050306,5.64883232,3.99217533634077,,,,,,,,,7
1301,3148103003004,3148103,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,False,12.4,FEATURE_05_VALUE_06,4,0.13290797217969502,0.135603824460643,29.72479224,2.2561140691273396,,,,,,,,,16
1302,2504405001001,2504405,,FEATURE_02_VALUE_04,False,25.0,FEATURE_05_VALUE_03,3,0.253012283497841,0.27047652339619505,5.25590016,5.30222693531283,,,,,,,,,23
1303,2612505003002,2612505,,FEATURE_02_VALUE_06,False,30.38,FEATURE_05_VALUE_03,6,0.14040840999160598,0.154383748897443,44.03009662,2.9561018869783697,,,,,,,,,2
1304,4216909001001,4216909,,FEATURE_02_VALUE_04,False,23.78,FEATURE_05_VALUE_03,4,0.20103299819073497,0.21298497779171602,8.1899719,4.30200043020004,,,77.0,79.6,66.7,50.0,99.5,81.3,14
1305,4125506005001,4125506,,FEATURE_02_VALUE_02,True,20.6,FEATURE_05_VALUE_06,1,0.168921519796663,0.16765931392066,115.95884837,2.34982124574095,FEATURE_11_VALUE_06,FEATURE_12_VALUE_02,,,,,,,1
1306,3118601005010,3118601,FEATURE_01_VALUE_08,FEATURE_02_VALUE_02,False,50.9,FEATURE_05_VALUE_03,4,0.107871270969554,0.10426105196934801,287.13304984,2.00380414510008,,,,,,,,,8
1307,2907806003002,2907806,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,25.5,FEATURE_05_VALUE_03,14,0.11870421430821301,0.104119316506745,7.889460499999999,2.9004002552352204,,,,,,,,,10
1309,3115508001001,3115508,,FEATURE_02_VALUE_02,False,30.0,FEATURE_05_VALUE_03,3,0.152223429297174,0.14242825243804,7.22991183,4.49822320183528,,,100.0,69.8,0.0,100.0,98.5,91.4,8
1310,3133105001001,3133105,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,24.16,FEATURE_05_VALUE_03,2,0.152223429297174,0.14242825243804,5.7841089000000006,6.6203243958954,,,,,,,,,16
1311,2510808003005,2510808,FEATURE_01_VALUE_10,FEATURE_02_VALUE_04,False,31.0,FEATURE_05_VALUE_05,4,0.196939586945641,0.25912977693074496,48.00713988,1.8812197829072401,,,,,,,,,23
1312,3136702005007,3136702,,FEATURE_02_VALUE_02,False,30.52,FEATURE_05_VALUE_05,3,0.104638759550524,0.098191378187481,260.19592702,2.70132040541417,,,,,,,,,16
1313,5300108005042,5300108,,FEATURE_02_VALUE_02,True,32.09,FEATURE_05_VALUE_05,5,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,100.0,88.8,100.0,100.0,45.7,78.5,25
1315,1400100005009,1400100,,FEATURE_02_VALUE_02,False,50.81,FEATURE_05_VALUE_03,8,0.21985304588906102,0.233171305073505,215.88556691,2.18263000679733,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,100.0,78.4,100.0,100.0,74.1,86.9,29
1316,3550308005035,3550308,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,True,34.51,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1318,5300108005020,5300108,,FEATURE_02_VALUE_04,True,37.5,FEATURE_05_VALUE_03,5,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,25
1319,5201108005008,5201108,,FEATURE_02_VALUE_06,True,38.0,FEATURE_05_VALUE_03,7,0.17992923349355605,0.17866959160173002,141.9016877,2.182863972103,,,,,,,,,3
1320,3162500003002,3162500,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,False,29.13,FEATURE_05_VALUE_03,3,0.137608009483738,0.14077922859238598,31.62348379,2.23768712658596,,,,,,,,,16
1323,5204904001001,5204904,,FEATURE_02_VALUE_04,False,45.0,FEATURE_05_VALUE_03,4,0.29233601409931703,0.3105200273057,4.97408323,5.11770726714432,,,81.6,92.2,100.0,50.0,99.7,86.1,3
1324,3518800005025,3518800,,FEATURE_02_VALUE_03,False,60.26,FEATURE_05_VALUE_05,10,0.208766597327068,0.20454290622445698,551.93508231,1.1322626154813502,,,100.0,74.7,83.3,100.0,74.9,86.1,27
1325,4314902004027,4314902,,FEATURE_02_VALUE_03,True,20.91,FEATURE_05_VALUE_06,4,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,,,,,,,,,9
1326,4314902004015,4314902,FEATURE_01_VALUE_08,FEATURE_02_VALUE_03,True,49.48,FEATURE_05_VALUE_05,12,0.116197735939536,0.117093552085394,842.4716612999999,3.7240997327450605,FEATURE_11_VALUE_02,FEATURE_12_VALUE_01,98.5,81.3,25.0,100.0,80.3,87.3,9
1327,2609600005010,2609600,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,32.0,FEATURE_05_VALUE_03,7,0.1242655343867,0.0727125830348488,191.03072107,1.2837168223387299,,,,,,,,,2
1328,3111101001001,3111101,,FEATURE_02_VALUE_06,False,33.0,FEATURE_05_VALUE_03,2,0.10999071925894,0.110307113595844,5.54155615,4.99450604335231,,,,,,,,,8
1329,3127107003001,3127107,,FEATURE_02_VALUE_06,False,38.33,FEATURE_05_VALUE_03,8,0.10999071925894,0.110307113595844,22.29846948,3.46050696427027,,,,,,,,,8
1330,4109401003008,4109401,FEATURE_01_VALUE_08,FEATURE_02_VALUE_06,False,35.58,FEATURE_05_VALUE_03,3,0.22455875754872304,0.23510333194082503,57.67302922,1.68420107115188,,,,,,,,,1
1331,3152808003001,3152808,,FEATURE_02_VALUE_06,False,30.65,FEATURE_05_VALUE_03,4,0.146773165485083,0.137831795844566,8.15177079,3.64046743601878,,,,,,,,,16
1332,3169604003002,3169604,,FEATURE_02_VALUE_06,False,27.47,FEATURE_05_VALUE_03,3,0.146773165485083,0.137831795844566,7.83735776,3.94275125182352,,,,,,,,,16
1333,3103504003006,3103504,,FEATURE_02_VALUE_06,False,30.15,FEATURE_05_VALUE_03,4,0.146773165485083,0.137831795844566,49.89993954,2.58026783180094,,,,,,,,,8
1336,3549805005014,3549805,,FEATURE_02_VALUE_03,False,35.5,FEATURE_05_VALUE_03,2,0.18463145225373398,0.181666126738905,255.56678459,2.4856060811482594,,,,,,,,,6
1337,1200401005004,1200401,FEATURE_01_VALUE_03,FEATURE_02_VALUE_02,False,13.7,FEATURE_05_VALUE_06,11,0.227606622941496,0.22583496953327997,200.83501228,2.42882202131966,,,,,,,,,24
1338,-1,-1,FEATURE_01_VALUE_03,FEATURE_02_VALUE_06,True,7.8,FEATURE_05_VALUE_07,2,0.215966958345941,0.19728680271075,1562.67481722,3.67088303606042,,,,,,,,,0
1339,4322400003003,4322400,,FEATURE_02_VALUE_04,False,34.07,FEATURE_05_VALUE_03,3,0.13534415197193597,0.139809354799452,37.16301555,1.54259093573566,,,85.0,70.0,66.7,100.0,53.6,73.8,9
1340,3512209001001,3512209,,FEATURE_02_VALUE_06,False,29.56,FEATURE_05_VALUE_03,3,0.16336292178731399,0.15969210353688598,10.2560617,3.68568480023588,,,,,,,,,27
1341,1508100003004,1508100,FEATURE_01_VALUE_10,FEATURE_02_VALUE_06,False,53.21,FEATURE_05_VALUE_05,11,0.15665757837440697,0.149828025429274,42.96812512,0.932931550812117,,,100.0,98.1,0.0,100.0,100.0,96.6,5
1342,3550308005158,3550308,,FEATURE_02_VALUE_06,True,29.18,FEATURE_05_VALUE_06,6,0.19010222782583397,0.179139940969186,5593.905463,2.81588342075523,,,,,,,,,6
1343,1302603005027,1302603,FEATURE_01_VALUE_10,FEATURE_02_VALUE_02,True,27.37,FEATURE_05_VALUE_05,5,0.108044703501888,0.10676164476695098,1024.6840934,1.7495168174734,,,,,,,,,29
1344,2612505003002,2612505,,FEATURE_02_VALUE_06,False,33.3,FEATURE_05_VALUE_03,5,0.14040840999160598,0.154383748897443,44.03009662,2.9561018869783697,,,,,,,,,2
1345,3538105001001,3538105,,FEATURE_02_VALUE_06,False,27.35,FEATURE_05_VALUE_03,3,0.188523042729739,0.183745317232202,7.49307329,6.11920205605189,,,,,,,,,19
1346,2706307003003,2706307,,FEATURE_02_VALUE_06,False,30.4,FEATURE_05_VALUE_03,5,0.24626398221326198,0.23622233267470397,21.62731106,1.35358293402637,,,,,,,,,22
1347,5217708001001,5217708,,FEATURE_02_VALUE_06,False,27.68,FEATURE_05_VALUE_03,12,0.23532826285737,0.226891250215207,5.56485166,5.5950316119286105,,,,,,,,,3
1348,3205309005003,3205309,,FEATURE_02_VALUE_02,True,20.35,FEATURE_05_VALUE_06,3,0.118748745112078,0.110059743182675,231.35517445,7.305936073059359,,,,,,,,,20
